	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_8h	chicken_d_lps_8h
ENSGALG00000048227	6	2	1	0
ENSGALG00000016400	4199	3240	3729	520
ENSGALG00000008389	1014	473	1017	485
ENSGALG00000023621	979	598	810	512
ENSGALG00000034289	37	34	38	20
ENSGALG00000001828	277	196	370	269
ENSGALG00000012964	6686	3501	4742	3478
ENSGALG00000035153	39	32	40	21
ENSGALG00000031289	17	31	46	10
ENSGALG00000015656	319	206	250	164
ENSGALG00000011998	157	109	153	84
ENSGALG00000014387	507	254	526	359
ENSGALG00000048863	31	12	51	0
ENSGALG00000027173	229	156	265	152
ENSGALG00000015683	1584	1037	1467	875
ENSGALG00000014767	319	159	360	127
ENSGALG00000052621	40	29	16	13
ENSGALG00000029419	723	439	692	452
ENSGALG00000015684	274	167	297	177
ENSGALG00000008179	838	521	940	678
ENSGALG00000007702	1831	1190	1755	951
ENSGALG00000014700	500	382	508	246
ENSGALG00000008835	194	60	120	47
ENSGALG00000052296	332	286	299	153
ENSGALG00000031546	6	0	5	1
ENSGALG00000005061	2178	2964	1510	899
ENSGALG00000009092	43	29	31	26
ENSGALG00000009029	345	134	262	105
ENSGALG00000036133	746	387	262	121
ENSGALG00000044626	32	11	90	0
ENSGALG00000051244	87	58	54	27
ENSGALG00000038154	50	18	31	23
ENSGALG00000005084	853	770	761	511
ENSGALG00000036962	5333	3767	6029	3343
ENSGALG00000050943	404	284	452	182
ENSGALG00000001121	1742	1208	1520	923
ENSGALG00000025819	2438	1605	2739	1625
ENSGALG00000016409	3303	2531	2485	1210
ENSGALG00000003597	1915	1125	1851	1237
ENSGALG00000019755	209	76	206	116
ENSGALG00000048931	30	4	48	4
ENSGALG00000039504	53	22	83	1
ENSGALG00000011990	181	127	55	53
ENSGALG00000006840	4276	2746	3187	1954
ENSGALG00000015221	6	4	4	3
ENSGALG00000009069	0	0	4	2
ENSGALG00000016412	22	1	4	4
ENSGALG00000006657	5837	3666	4892	2578
ENSGALG00000027789	289	164	380	132
ENSGALG00000003614	264	176	217	147
ENSGALG00000001126	383	269	432	174
ENSGALG00000015225	672	504	698	313
ENSGALG00000037443	464	367	335	252
ENSGALG00000033614	1012	608	809	486
ENSGALG00000009104	292	186	241	119
ENSGALG00000006328	387	175	364	150
ENSGALG00000042357	857	834	631	567
ENSGALG00000040373	810	461	745	422
ENSGALG00000007650	3088	3091	3256	1579
ENSGALG00000005090	460	324	555	217
ENSGALG00000047180	84	42	145	24
ENSGALG00000012148	201	118	141	110
ENSGALG00000054710	42	14	64	3
ENSGALG00000032563	936	607	890	455
ENSGALG00000006221	51	47	44	55
ENSGALG00000016419	515	501	341	282
ENSGALG00000027068	2419	2255	2204	1467
ENSGALG00000031139	247	147	318	149
ENSGALG00000054298	34	9	33	0
ENSGALG00000052092	77	15	187	0
ENSGALG00000005093	603	485	583	381
ENSGALG00000002107	1158	605	1411	495
ENSGALG00000014381	5756	4989	5332	2807
ENSGALG00000009056	976	428	871	470
ENSGALG00000029416	46	15	22	6
ENSGALG00000015230	296	198	328	152
ENSGALG00000007803	6	4	6	1
ENSGALG00000005103	292	232	297	193
ENSGALG00000048343	2	0	1	3
ENSGALG00000036530	4199	2774	4037	2434
ENSGALG00000044641	31	22	33	12
ENSGALG00000014768	622	267	550	212
ENSGALG00000054384	35	11	85	0
ENSGALG00000028801	1619	1270	1120	586
ENSGALG00000006425	8394	3908	4081	3122
ENSGALG00000012570	855	617	751	539
ENSGALG00000023920	24	30	31	28
ENSGALG00000005126	519	495	480	301
ENSGALG00000032628	2	0	0	3
ENSGALG00000014769	474	289	307	122
ENSGALG00000006488	1048	686	866	423
ENSGALG00000046779	122	45	52	40
ENSGALG00000048139	70	23	134	0
ENSGALG00000021972	2261	1394	2624	1915
ENSGALG00000003693	42231	44746	31965	20040
ENSGALG00000053381	5	2	5	0
ENSGALG00000016421	296	369	343	234
ENSGALG00000031067	777	493	885	411
ENSGALG00000005139	15117	9144	15455	9200
ENSGALG00000017196	76	32	34	20
ENSGALG00000041298	9504	4802	8166	4727
ENSGALG00000054195	13	0	18	0
ENSGALG00000039710	3812	2588	2783	1341
ENSGALG00000006871	329	293	326	127
ENSGALG00000041111	2963	2227	2447	1649
ENSGALG00000012199	332	311	284	86
ENSGALG00000047838	688	435	649	207
ENSGALG00000012574	1509	690	1871	918
ENSGALG00000043596	92	53	78	110
ENSGALG00000017197	2	3	2	0
ENSGALG00000031735	1074	968	1003	609
ENSGALG00000051676	5	2	4	0
ENSGALG00000052270	101	34	141	55
ENSGALG00000008354	148	172	207	102
ENSGALG00000043541	236	117	195	91
ENSGALG00000046258	121	63	117	56
ENSGALG00000008796	858	535	807	427
ENSGALG00000053585	199	125	130	83
ENSGALG00000008358	1512	1129	1272	914
ENSGALG00000005150	380	274	414	259
ENSGALG00000036751	59	18	54	43
ENSGALG00000002158	2476	1770	1805	1361
ENSGALG00000035816	240	201	255	190
ENSGALG00000015235	55	49	36	7
ENSGALG00000005160	1709	533	2181	826
ENSGALG00000050192	29	12	84	0
ENSGALG00000046263	22	7	7	9
ENSGALG00000030051	681	547	630	348
ENSGALG00000001245	291	239	323	215
ENSGALG00000041505	3267	2510	1617	1568
ENSGALG00000030636	24	10	3	12
ENSGALG00000038541	1129	885	1097	718
ENSGALG00000006016	10	9	15	8
ENSGALG00000036380	9094	5640	8666	7936
ENSGALG00000012206	264	132	257	121
ENSGALG00000048440	10	2	5	4
ENSGALG00000039173	38	21	20	8
ENSGALG00000015244	4	0	4	0
ENSGALG00000029287	14	5	12	4
ENSGALG00000029056	13	2	16	12
ENSGALG00000045738	48	25	64	26
ENSGALG00000008241	699	483	579	330
ENSGALG00000031766	876	684	869	569
ENSGALG00000012208	648	371	400	265
ENSGALG00000052348	313	165	280	176
ENSGALG00000008365	26	29	31	18
ENSGALG00000043775	612	167	497	391
ENSGALG00000053925	314	142	307	119
ENSGALG00000034876	334	190	296	113
ENSGALG00000003757	547	291	422	306
ENSGALG00000054680	3	3	1	0
ENSGALG00000049131	151	132	144	66
ENSGALG00000039970	5	1	8	1
ENSGALG00000008367	1	2	2	0
ENSGALG00000046950	351	300	295	179
ENSGALG00000007000	7	2	0	0
ENSGALG00000012300	2898	1218	3621	1180
ENSGALG00000037545	19	31	13	3
ENSGALG00000035023	1596	812	1728	734
ENSGALG00000015247	24	27	29	22
ENSGALG00000009024	109	68	121	51
ENSGALG00000001634	10183	8739	11054	5842
ENSGALG00000041640	2	2	0	0
ENSGALG00000008482	2718	2295	2208	1179
ENSGALG00000006203	106	29	60	56
ENSGALG00000012317	121	64	123	31
ENSGALG00000001273	5	19	6	0
ENSGALG00000007012	340	275	223	125
ENSGALG00000039299	3567	1916	4426	1661
ENSGALG00000047209	70	43	91	78
ENSGALG00000008998	19	13	14	8
ENSGALG00000048315	7	3	3	3
ENSGALG00000032506	2	2	0	0
ENSGALG00000008265	679	389	492	394
ENSGALG00000038207	68	47	64	56
ENSGALG00000005132	391	194	375	230
ENSGALG00000012220	58	47	50	39
ENSGALG00000013383	745	525	765	535
ENSGALG00000005173	55	30	76	36
ENSGALG00000016424	1210	903	1213	720
ENSGALG00000008380	5816	3296	3903	3785
ENSGALG00000012756	9	0	13	0
ENSGALG00000052213	2	2	3	3
ENSGALG00000041635	1169	1438	962	651
ENSGALG00000015704	16856	13147	17607	10930
ENSGALG00000004116	4	6	10	3
ENSGALG00000003800	261	236	228	148
ENSGALG00000007822	336	225	401	227
ENSGALG00000013489	522	367	444	209
ENSGALG00000006325	417	709	519	300
ENSGALG00000042333	2522	2067	2459	1782
ENSGALG00000006526	269	221	59	58
ENSGALG00000002272	457	189	501	181
ENSGALG00000023411	199	95	436	208
ENSGALG00000038957	422	234	455	238
ENSGALG00000012229	3283	2432	3752	3367
ENSGALG00000005198	812	537	716	363
ENSGALG00000010875	5	2	4	2
ENSGALG00000015721	18	22	4	2
ENSGALG00000035386	9420	5890	9573	6269
ENSGALG00000030200	697	537	748	453
ENSGALG00000008293	7	2	12	5
ENSGALG00000012230	178	140	215	85
ENSGALG00000012759	284	193	410	245
ENSGALG00000031212	454	163	464	335
ENSGALG00000017199	103	49	53	32
ENSGALG00000026780	241	153	179	128
ENSGALG00000037206	144	99	152	41
ENSGALG00000017200	1200	803	1112	631
ENSGALG00000052283	134	97	155	46
ENSGALG00000050888	32	13	17	14
ENSGALG00000032051	6584	4872	6680	4426
ENSGALG00000021301	216	109	137	84
ENSGALG00000005205	985	427	1229	584
ENSGALG00000012760	1063	392	1135	460
ENSGALG00000012342	836	440	933	922
ENSGALG00000039222	224	94	175	69
ENSGALG00000054776	112	38	94	62
ENSGALG00000014787	1057	413	996	475
ENSGALG00000013002	1838	730	2178	828
ENSGALG00000051869	243	82	147	57
ENSGALG00000015753	2	3	1	0
ENSGALG00000005823	20890	15760	18159	14099
ENSGALG00000033089	11	8	9	1
ENSGALG00000054023	557	314	574	291
ENSGALG00000005214	5	4	1	2
ENSGALG00000047060	335	279	406	320
ENSGALG00000038328	18	8	9	1
ENSGALG00000039454	474	282	394	170
ENSGALG00000006571	2557	1988	1707	1104
ENSGALG00000052743	9130	5851	9164	4749
ENSGALG00000001658	11645	10247	12326	5915
ENSGALG00000007965	3102	2070	3037	1218
ENSGALG00000053425	308	215	336	182
ENSGALG00000013006	22	7	8	6
ENSGALG00000012766	30	9	22	9
ENSGALG00000050468	34	17	37	13
ENSGALG00000004140	171	177	62	29
ENSGALG00000049343	159	96	66	90
ENSGALG00000049607	3	1	4	6
ENSGALG00000027242	892	515	767	299
ENSGALG00000002354	469	245	427	235
ENSGALG00000024047	15	9	14	4
ENSGALG00000004228	190	111	145	79
ENSGALG00000008969	2	0	0	2
ENSGALG00000003879	1649	1138	1009	307
ENSGALG00000002403	326	249	220	122
ENSGALG00000042948	1683	1033	1716	1005
ENSGALG00000006601	1942	1282	1731	1145
ENSGALG00000001682	1006	762	767	419
ENSGALG00000041473	475	321	471	309
ENSGALG00000005809	497	304	286	183
ENSGALG00000001108	375	188	335	205
ENSGALG00000035699	1486	672	1157	504
ENSGALG00000005269	1428	937	1458	739
ENSGALG00000014788	136	120	155	74
ENSGALG00000037955	650	452	657	421
ENSGALG00000012378	309	197	352	183
ENSGALG00000017201	138	99	129	74
ENSGALG00000017202	261	111	177	86
ENSGALG00000049272	497	356	520	307
ENSGALG00000007974	1702	1307	1610	788
ENSGALG00000017204	133	71	101	104
ENSGALG00000020523	417	437	502	251
ENSGALG00000039648	40	30	51	33
ENSGALG00000008318	3038	2210	1868	995
ENSGALG00000008957	464	279	615	260
ENSGALG00000037739	1098	826	968	747
ENSGALG00000002536	2235	701	1232	290
ENSGALG00000017207	1284	1093	1307	801
ENSGALG00000008559	911	646	672	425
ENSGALG00000004274	16	16	14	15
ENSGALG00000043437	4877	2512	4841	2060
ENSGALG00000040632	564	422	679	493
ENSGALG00000036042	8	17	6	2
ENSGALG00000005251	374	255	228	196
ENSGALG00000051652	616	531	484	241
ENSGALG00000052650	242	220	332	235
ENSGALG00000008572	3765	2170	2735	1398
ENSGALG00000012015	337	244	304	195
ENSGALG00000014607	1920	1225	1850	947
ENSGALG00000038495	163	79	133	110
ENSGALG00000004288	329	223	228	143
ENSGALG00000014790	455	237	487	195
ENSGALG00000005279	107	74	158	64
ENSGALG00000049559	523	218	476	281
ENSGALG00000016779	275	198	207	157
ENSGALG00000022030	568	269	484	299
ENSGALG00000015589	126	77	139	58
ENSGALG00000008281	2086	1371	1861	891
ENSGALG00000042356	12	6	12	1
ENSGALG00000001765	109	85	122	83
ENSGALG00000043139	8	4	8	5
ENSGALG00000015258	286	101	232	98
ENSGALG00000054402	4	28	1	2
ENSGALG00000036492	172	48	174	152
ENSGALG00000001782	500	316	597	253
ENSGALG00000035762	61	3	59	4
ENSGALG00000022718	40	13	37	70
ENSGALG00000040923	5	2	7	2
ENSGALG00000054258	6	1	5	0
ENSGALG00000010925	3293	1732	2605	1070
ENSGALG00000017210	216	143	192	101
ENSGALG00000007992	3622	2658	2700	1549
ENSGALG00000048430	1146	770	930	597
ENSGALG00000040366	308	384	243	167
ENSGALG00000006309	2809	1183	2050	738
ENSGALG00000038688	24	15	12	2
ENSGALG00000026328	1439	1087	1315	925
ENSGALG00000040248	771	650	724	296
ENSGALG00000001801	120	74	123	74
ENSGALG00000004302	2109	1412	2219	1490
ENSGALG00000047988	1159	1025	877	399
ENSGALG00000006691	7063	5062	7706	4418
ENSGALG00000033781	360	228	526	192
ENSGALG00000023089	112	128	87	49
ENSGALG00000034216	478	234	400	175
ENSGALG00000038219	583	325	682	411
ENSGALG00000004002	2087	1338	2146	1435
ENSGALG00000038971	50	29	50	38
ENSGALG00000047265	87	117	101	83
ENSGALG00000015263	9	3	9	6
ENSGALG00000053876	20	5	19	8
ENSGALG00000003478	382	332	265	74
ENSGALG00000008939	1864	1424	1759	1184
ENSGALG00000012584	1596	1085	1343	660
ENSGALG00000006323	2178	7	3464	3
ENSGALG00000014624	30	21	17	10
ENSGALG00000007999	1447	1138	1569	852
ENSGALG00000041249	6	1	4	0
ENSGALG00000012068	6	7	15	5
ENSGALG00000031934	659	622	556	288
ENSGALG00000035901	690	798	427	268
ENSGALG00000053836	712	260	447	178
ENSGALG00000012395	5	1	0	2
ENSGALG00000036069	10691	7956	9383	5489
ENSGALG00000012074	306	186	248	152
ENSGALG00000029319	1646	860	1625	781
ENSGALG00000013481	1169	623	967	461
ENSGALG00000008604	101	45	103	53
ENSGALG00000012076	168	94	267	156
ENSGALG00000054572	90	51	74	32
ENSGALG00000042387	883	694	697	526
ENSGALG00000035610	971	863	974	468
ENSGALG00000028807	814	300	667	253
ENSGALG00000036044	434	116	457	289
ENSGALG00000001525	3065	2333	2818	1400
ENSGALG00000054799	53	25	32	13
ENSGALG00000020262	863	683	802	391
ENSGALG00000016442	89	1	197	5
ENSGALG00000003441	193	141	202	120
ENSGALG00000032385	5	0	1	3
ENSGALG00000005266	3	0	10	4
ENSGALG00000012587	891	574	810	438
ENSGALG00000008403	1409	832	1309	678
ENSGALG00000040557	398	176	269	79
ENSGALG00000050539	214	112	159	74
ENSGALG00000013041	3028	2282	3268	1869
ENSGALG00000014807	220	104	163	84
ENSGALG00000049172	180	60	165	70
ENSGALG00000049201	18	8	0	0
ENSGALG00000040351	1405	894	1312	629
ENSGALG00000046507	87	50	119	77
ENSGALG00000003412	6041	3887	5535	3381
ENSGALG00000029635	524	366	471	320
ENSGALG00000048002	2618	1935	2398	1124
ENSGALG00000003340	342	192	413	228
ENSGALG00000053914	4	9	3	3
ENSGALG00000012269	449	229	487	287
ENSGALG00000026322	299	113	259	134
ENSGALG00000006787	507	333	289	159
ENSGALG00000031341	8	15	7	3
ENSGALG00000026838	833	207	823	302
ENSGALG00000030185	839	497	668	201
ENSGALG00000005350	1358	1169	931	479
ENSGALG00000041744	18	16	26	17
ENSGALG00000001840	2007	2795	1508	687
ENSGALG00000039751	143	80	103	235
ENSGALG00000012639	53	31	57	26
ENSGALG00000046326	5846	5058	13784	3392
ENSGALG00000046187	2675	2033	2394	1132
ENSGALG00000017205	9	10	41	19
ENSGALG00000008951	135	79	67	30
ENSGALG00000043027	16	5	35	1
ENSGALG00000039985	2	11	2	1
ENSGALG00000030511	729	364	821	506
ENSGALG00000026031	288	168	351	201
ENSGALG00000051859	6	1	3	1
ENSGALG00000013495	420	83	1248	903
ENSGALG00000005554	20	16	42	8
ENSGALG00000012287	46	32	56	31
ENSGALG00000008620	5828	4905	6427	3029
ENSGALG00000004112	428	263	490	213
ENSGALG00000006738	3068	2171	14115	19172
ENSGALG00000032190	3524	2333	2944	1674
ENSGALG00000053449	10	8	10	5
ENSGALG00000007093	9570	7524	10243	6988
ENSGALG00000006756	9811	5664	44175	49497
ENSGALG00000053543	107	73	72	29
ENSGALG00000031424	24424	9554	9618	555
ENSGALG00000008988	714	656	584	352
ENSGALG00000008930	1219	547	1597	808
ENSGALG00000042309	775	445	811	627
ENSGALG00000008418	199	126	171	97
ENSGALG00000036876	1575	717	1460	584
ENSGALG00000047290	307	73	604	466
ENSGALG00000005550	3133	1676	2868	1193
ENSGALG00000016444	1761	1489	1714	671
ENSGALG00000004394	12	9	5	9
ENSGALG00000002579	51	75	35	7
ENSGALG00000008633	4149	4299	3691	2009
ENSGALG00000004122	4400	1594	3963	1196
ENSGALG00000005374	207	158	300	142
ENSGALG00000012295	63	26	34	40
ENSGALG00000011937	6640	4942	5348	2438
ENSGALG00000023554	102	49	100	72
ENSGALG00000008270	909	547	899	471
ENSGALG00000040348	316	251	246	193
ENSGALG00000001856	3	0	1	3
ENSGALG00000008421	719	467	690	434
ENSGALG00000040141	767	551	890	477
ENSGALG00000009015	1091	674	1219	660
ENSGALG00000005397	1022	739	837	459
ENSGALG00000033162	3831	2588	5039	3871
ENSGALG00000000195	2851	1249	1929	1466
ENSGALG00000007162	2166	2118	2368	1303
ENSGALG00000014819	68	68	47	29
ENSGALG00000041253	4	8	3	1
ENSGALG00000015689	1046	779	690	591
ENSGALG00000041419	2329	1583	2002	1226
ENSGALG00000012339	116	51	84	29
ENSGALG00000027345	363	147	464	365
ENSGALG00000028817	5	1	2	0
ENSGALG00000017218	1371	1139	1326	594
ENSGALG00000009440	382	136	342	133
ENSGALG00000050668	19	16	19	8
ENSGALG00000007788	357	235	303	191
ENSGALG00000008645	645	473	619	371
ENSGALG00000048251	1	1	2	4
ENSGALG00000039424	214	106	198	153
ENSGALG00000010949	2285	4056	1392	379
ENSGALG00000008057	1889	1718	1207	903
ENSGALG00000006791	582	464	453	310
ENSGALG00000046715	295	250	219	17
ENSGALG00000050158	455	305	446	217
ENSGALG00000051347	142	85	88	35
ENSGALG00000047525	55	34	31	27
ENSGALG00000007170	617	435	882	477
ENSGALG00000008648	2924	1745	2715	1297
ENSGALG00000001933	9	8	30	23
ENSGALG00000054310	1	3	2	3
ENSGALG00000006792	135	145	133	32
ENSGALG00000009443	374	140	270	166
ENSGALG00000052014	744	464	770	473
ENSGALG00000010954	234	189	234	186
ENSGALG00000032249	1127	945	1043	571
ENSGALG00000039385	0	2	3	4
ENSGALG00000005897	744	402	839	455
ENSGALG00000049838	1525	1212	1325	691
ENSGALG00000004437	627	413	606	463
ENSGALG00000008652	1199	934	1072	477
ENSGALG00000001978	684	523	607	359
ENSGALG00000008554	15	1	7	0
ENSGALG00000009027	14	1	3	2
ENSGALG00000010961	340	285	121	56
ENSGALG00000007971	4682	3170	3868	1552
ENSGALG00000052797	736	285	881	386
ENSGALG00000005403	35	29	21	12
ENSGALG00000030261	517	373	648	338
ENSGALG00000013505	6344	5539	3203	2517
ENSGALG00000012341	1340	1197	1143	570
ENSGALG00000004390	1901	1174	1694	981
ENSGALG00000030076	10	5	14	6
ENSGALG00000016998	555	344	390	345
ENSGALG00000008855	2442	1456	2514	1636
ENSGALG00000039523	84	46	106	67
ENSGALG00000004249	12	10	23	5
ENSGALG00000054971	7816	4731	7967	4571
ENSGALG00000044675	32	6	35	2
ENSGALG00000008689	260	130	224	121
ENSGALG00000000209	1640	721	3482	1887
ENSGALG00000017219	935	794	1071	431
ENSGALG00000007252	115	48	157	92
ENSGALG00000004353	823	369	968	446
ENSGALG00000005420	415	291	378	240
ENSGALG00000041800	3	2	0	2
ENSGALG00000012796	307	177	220	160
ENSGALG00000035260	1710	1370	1528	1092
ENSGALG00000016447	11993	6367	9691	6997
ENSGALG00000004268	640	399	559	285
ENSGALG00000000227	1278	797	1574	605
ENSGALG00000040666	8	5	1	0
ENSGALG00000008436	681	451	546	414
ENSGALG00000008860	708	629	516	402
ENSGALG00000003197	10897	8576	11884	6087
ENSGALG00000008513	378	286	428	216
ENSGALG00000021637	264	192	279	170
ENSGALG00000044644	28	0	32	1
ENSGALG00000044554	287	172	320	190
ENSGALG00000026380	35	10	53	0
ENSGALG00000037946	2102	1592	1943	1241
ENSGALG00000004604	428	305	367	264
ENSGALG00000009480	910	550	401	402
ENSGALG00000026241	18	21	32	6
ENSGALG00000031301	127	135	76	13
ENSGALG00000046487	5	2	9	8
ENSGALG00000012126	3	2	1	0
ENSGALG00000008867	653	442	645	327
ENSGALG00000002971	2068	1742	1309	949
ENSGALG00000006867	1644	1185	1256	715
ENSGALG00000008438	404	243	396	283
ENSGALG00000039781	223	143	218	103
ENSGALG00000042148	12111	11718	9383	3173
ENSGALG00000005439	2241	1431	1395	1112
ENSGALG00000013899	1589	1239	1541	929
ENSGALG00000046825	16	29	11	6
ENSGALG00000008837	1058	542	771	408
ENSGALG00000006404	2083	1606	2028	1031
ENSGALG00000042003	4	5	2	0
ENSGALG00000016791	1645	733	413	18
ENSGALG00000012185	45	34	34	36
ENSGALG00000046210	14	7	16	0
ENSGALG00000002671	331	298	201	142
ENSGALG00000030739	2979	2573	2589	1284
ENSGALG00000004311	212	143	163	77
ENSGALG00000016446	4265	2125	3017	863
ENSGALG00000002679	253	218	207	88
ENSGALG00000038782	241	132	201	54
ENSGALG00000006910	2278	1608	2736	1663
ENSGALG00000008872	270	174	160	106
ENSGALG00000006854	30	15	19	6
ENSGALG00000043405	3383	1517	2807	1127
ENSGALG00000013063	11	6	17	5
ENSGALG00000033126	619	362	378	243
ENSGALG00000008460	251	165	215	163
ENSGALG00000051870	1000	474	1018	428
ENSGALG00000051101	526	302	509	438
ENSGALG00000008888	3	2	2	2
ENSGALG00000012186	206	111	206	84
ENSGALG00000048516	205	103	179	79
ENSGALG00000047632	82	63	79	64
ENSGALG00000012834	61	22	12	0
ENSGALG00000008417	56	16	14	30
ENSGALG00000023066	1441	1166	1433	994
ENSGALG00000013064	643	398	699	336
ENSGALG00000007191	74	11	265	66
ENSGALG00000014984	52	16	44	13
ENSGALG00000052051	350	314	405	289
ENSGALG00000026258	709	479	329	77
ENSGALG00000014983	473	405	369	114
ENSGALG00000045424	2738	1898	3493	1991
ENSGALG00000051645	55	40	67	30
ENSGALG00000038753	1315	650	1119	620
ENSGALG00000016794	423	241	488	242
ENSGALG00000049119	2891	2310	2313	1272
ENSGALG00000037935	3425	2815	3283	1467
ENSGALG00000016455	130	190	57	30
ENSGALG00000012196	1213	1360	1129	652
ENSGALG00000002695	2785	1646	2558	1281
ENSGALG00000003175	81	47	68	44
ENSGALG00000005402	5	11	18	5
ENSGALG00000052196	3904	1465	4482	2144
ENSGALG00000000235	1456	860	1540	643
ENSGALG00000026298	2068	1250	1631	593
ENSGALG00000014978	7272	2592	7615	3719
ENSGALG00000012978	157	110	146	47
ENSGALG00000052506	711	547	693	435
ENSGALG00000012367	46	29	29	12
ENSGALG00000045087	44	0	64	20
ENSGALG00000009485	64	32	38	22
ENSGALG00000015299	1376	999	1512	929
ENSGALG00000008970	3191	1559	2239	1570
ENSGALG00000029618	10	5	12	8
ENSGALG00000047834	3	0	4	0
ENSGALG00000007747	1598	1160	1369	925
ENSGALG00000046965	712	338	704	302
ENSGALG00000032975	14	0	14	5
ENSGALG00000048261	126	50	131	54
ENSGALG00000002014	1856	1130	1735	846
ENSGALG00000002742	18	7	14	4
ENSGALG00000006424	2910	3149	2114	1364
ENSGALG00000049273	389	269	467	314
ENSGALG00000008523	626	391	659	365
ENSGALG00000013494	70	52	123	29
ENSGALG00000005521	870	343	842	363
ENSGALG00000013604	73	95	60	14
ENSGALG00000016795	344	199	327	261
ENSGALG00000054244	258	168	278	168
ENSGALG00000033789	24464	14249	24816	18725
ENSGALG00000008496	1331	790	938	552
ENSGALG00000016457	348	167	165	32
ENSGALG00000047621	265	162	293	245
ENSGALG00000032469	20277	18954	15798	8512
ENSGALG00000051937	47	27	11	17
ENSGALG00000026231	2185	1384	2066	924
ENSGALG00000003922	211	17	226	24
ENSGALG00000047211	323	191	613	430
ENSGALG00000029918	1415	988	1234	797
ENSGALG00000036976	1234	850	1509	976
ENSGALG00000030153	172	93	173	96
ENSGALG00000036577	248	157	273	180
ENSGALG00000009492	1014	329	674	268
ENSGALG00000046093	108	40	43	28
ENSGALG00000021027	462	260	483	235
ENSGALG00000008779	9853	4883	9783	4403
ENSGALG00000028081	12	7	9	9
ENSGALG00000051205	14	7	4	1
ENSGALG00000034132	62	18	46	37
ENSGALG00000049173	3	5	1	4
ENSGALG00000009494	715	390	547	254
ENSGALG00000007349	2	0	2	1
ENSGALG00000006936	390	197	555	311
ENSGALG00000008181	791	772	463	381
ENSGALG00000006937	139	85	182	103
ENSGALG00000012849	333	164	270	159
ENSGALG00000048034	2996	2036	3129	2208
ENSGALG00000002982	1073	507	1642	1132
ENSGALG00000013607	317	238	219	65
ENSGALG00000042614	634	306	512	332
ENSGALG00000006357	454	338	419	233
ENSGALG00000000776	506	422	455	251
ENSGALG00000007353	254	174	226	85
ENSGALG00000045842	57	44	41	7
