	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_24h	chicken_d_lps_24h
ENSGALG00000048227	6	2	0	0
ENSGALG00000016400	4199	3240	978	233
ENSGALG00000008389	1014	473	1001	660
ENSGALG00000023621	979	598	978	835
ENSGALG00000034289	37	34	45	53
ENSGALG00000001828	277	196	214	292
ENSGALG00000012964	6686	3501	4738	3701
ENSGALG00000035153	39	32	22	8
ENSGALG00000031289	17	31	116	51
ENSGALG00000015656	319	206	138	177
ENSGALG00000011998	157	109	142	192
ENSGALG00000014387	507	254	571	454
ENSGALG00000048863	31	12	78	1
ENSGALG00000027173	229	156	267	303
ENSGALG00000015683	1584	1037	1402	1339
ENSGALG00000014767	319	159	361	216
ENSGALG00000052621	40	29	100	26
ENSGALG00000029419	723	439	631	511
ENSGALG00000015684	274	167	299	278
ENSGALG00000008179	838	521	802	851
ENSGALG00000007702	1831	1190	1412	1025
ENSGALG00000014700	500	382	395	339
ENSGALG00000008835	194	60	106	42
ENSGALG00000052296	332	286	229	132
ENSGALG00000031546	6	0	2	2
ENSGALG00000005061	2178	2964	634	354
ENSGALG00000009092	43	29	32	6
ENSGALG00000009029	345	134	321	220
ENSGALG00000036133	746	387	594	252
ENSGALG00000044626	32	11	140	0
ENSGALG00000051244	87	58	27	22
ENSGALG00000038154	50	18	30	26
ENSGALG00000005084	853	770	633	581
ENSGALG00000036962	5333	3767	6019	4419
ENSGALG00000050943	404	284	607	268
ENSGALG00000001121	1742	1208	1365	1035
ENSGALG00000025819	2438	1605	2839	2401
ENSGALG00000016409	3303	2531	2036	1641
ENSGALG00000003597	1915	1125	1339	1150
ENSGALG00000019755	209	76	484	285
ENSGALG00000048931	30	4	91	4
ENSGALG00000039504	53	22	82	0
ENSGALG00000011990	181	127	91	87
ENSGALG00000006840	4276	2746	3143	2748
ENSGALG00000015221	6	4	12	6
ENSGALG00000016412	22	1	2	1
ENSGALG00000006657	5837	3666	5926	3444
ENSGALG00000027789	289	164	347	159
ENSGALG00000003614	264	176	185	155
ENSGALG00000001126	383	269	520	391
ENSGALG00000015225	672	504	623	471
ENSGALG00000037443	464	367	318	295
ENSGALG00000033614	1012	608	696	519
ENSGALG00000009104	292	186	147	146
ENSGALG00000006328	387	175	408	247
ENSGALG00000042357	857	834	633	604
ENSGALG00000040373	810	461	665	436
ENSGALG00000007650	3088	3091	1806	881
ENSGALG00000005090	460	324	628	375
ENSGALG00000047180	84	42	239	46
ENSGALG00000012148	201	118	141	118
ENSGALG00000054710	42	14	69	11
ENSGALG00000032563	936	607	566	536
ENSGALG00000006221	51	47	100	45
ENSGALG00000016419	515	501	323	319
ENSGALG00000027068	2419	2255	1896	1517
ENSGALG00000031139	247	147	293	281
ENSGALG00000054298	34	9	68	0
ENSGALG00000052092	77	15	421	0
ENSGALG00000005093	603	485	624	546
ENSGALG00000002107	1158	605	1375	983
ENSGALG00000014381	5756	4989	4567	2999
ENSGALG00000009056	976	428	965	765
ENSGALG00000029416	46	15	28	8
ENSGALG00000015230	296	198	282	256
ENSGALG00000007803	6	4	1	5
ENSGALG00000005103	292	232	218	248
ENSGALG00000048343	2	0	2	1
ENSGALG00000036530	4199	2774	3914	3010
ENSGALG00000044641	31	22	36	8
ENSGALG00000014768	622	267	670	405
ENSGALG00000054384	35	11	183	2
ENSGALG00000028801	1619	1270	594	516
ENSGALG00000006425	8394	3908	6038	5998
ENSGALG00000012570	855	617	663	660
ENSGALG00000023920	24	30	42	42
ENSGALG00000005126	519	495	344	312
ENSGALG00000014769	474	289	373	248
ENSGALG00000006488	1048	686	867	629
ENSGALG00000046779	122	45	32	13
ENSGALG00000048139	70	23	189	0
ENSGALG00000021972	2261	1394	3014	2044
ENSGALG00000003693	42231	44746	16746	11907
ENSGALG00000053381	5	2	28	10
ENSGALG00000016421	296	369	214	208
ENSGALG00000031067	777	493	958	647
ENSGALG00000005139	15117	9144	16248	11499
ENSGALG00000017196	76	32	64	44
ENSGALG00000041298	9504	4802	8349	5622
ENSGALG00000054195	13	0	28	3
ENSGALG00000039710	3812	2588	2551	1571
ENSGALG00000006871	329	293	186	112
ENSGALG00000041111	2963	2227	2076	2002
ENSGALG00000012199	332	311	286	267
ENSGALG00000047838	688	435	1375	396
ENSGALG00000012574	1509	690	1890	2001
ENSGALG00000043596	92	53	88	136
ENSGALG00000017197	2	3	2	0
ENSGALG00000031735	1074	968	637	372
ENSGALG00000051676	5	2	4	1
ENSGALG00000052270	101	34	192	66
ENSGALG00000008354	148	172	149	123
ENSGALG00000043541	236	117	196	158
ENSGALG00000046258	121	63	103	72
ENSGALG00000008796	858	535	765	580
ENSGALG00000053585	199	125	99	50
ENSGALG00000008358	1512	1129	1172	1111
ENSGALG00000005150	380	274	388	307
ENSGALG00000036751	59	18	72	42
ENSGALG00000002158	2476	1770	1633	1250
ENSGALG00000035816	240	201	218	223
ENSGALG00000015235	55	49	11	5
ENSGALG00000005160	1709	533	2480	1820
ENSGALG00000050192	29	12	155	14
ENSGALG00000046263	22	7	63	69
ENSGALG00000030051	681	547	454	409
ENSGALG00000001245	291	239	299	284
ENSGALG00000041505	3267	2510	1160	1088
ENSGALG00000030636	24	10	12	14
ENSGALG00000038541	1129	885	984	695
ENSGALG00000006016	10	9	52	80
ENSGALG00000036380	9094	5640	7124	12772
ENSGALG00000012206	264	132	215	160
ENSGALG00000048440	10	2	4	0
ENSGALG00000039173	38	21	24	21
ENSGALG00000029287	14	5	22	12
ENSGALG00000029056	13	2	17	7
ENSGALG00000045738	48	25	33	13
ENSGALG00000008241	699	483	544	414
ENSGALG00000031766	876	684	1053	857
ENSGALG00000012208	648	371	533	336
ENSGALG00000052348	313	165	393	294
ENSGALG00000008365	26	29	15	12
ENSGALG00000043775	612	167	306	456
ENSGALG00000053925	314	142	357	202
ENSGALG00000034876	334	190	384	213
ENSGALG00000003757	547	291	428	370
ENSGALG00000054680	3	3	0	2
ENSGALG00000049131	151	132	96	52
ENSGALG00000039970	5	1	4	4
ENSGALG00000046950	351	300	202	144
ENSGALG00000007000	7	2	3	4
ENSGALG00000012300	2898	1218	3929	3004
ENSGALG00000037545	19	31	5	1
ENSGALG00000035023	1596	812	1803	1280
ENSGALG00000015247	24	27	29	16
ENSGALG00000009024	109	68	56	45
ENSGALG00000001634	10183	8739	9297	6152
ENSGALG00000041640	2	2	0	0
ENSGALG00000008482	2718	2295	1603	1366
ENSGALG00000006203	106	29	46	43
ENSGALG00000012317	121	64	91	85
ENSGALG00000001273	5	19	1	2
ENSGALG00000007012	340	275	384	133
ENSGALG00000039299	3567	1916	5078	2420
ENSGALG00000047209	70	43	65	102
ENSGALG00000008998	19	13	20	4
ENSGALG00000048315	7	3	6	4
ENSGALG00000032506	2	2	1	0
ENSGALG00000008265	679	389	527	433
ENSGALG00000038207	68	47	56	57
ENSGALG00000005132	391	194	355	292
ENSGALG00000012220	58	47	138	113
ENSGALG00000013383	745	525	669	567
ENSGALG00000005173	55	30	83	67
ENSGALG00000016424	1210	903	994	1046
ENSGALG00000008380	5816	3296	4068	2825
ENSGALG00000012756	9	0	66	46
ENSGALG00000052213	2	2	1	2
ENSGALG00000041635	1169	1438	584	453
ENSGALG00000015704	16856	13147	21644	23433
ENSGALG00000004116	4	6	5	4
ENSGALG00000003800	261	236	197	166
ENSGALG00000007822	336	225	351	322
ENSGALG00000013489	522	367	340	190
ENSGALG00000006325	417	709	424	154
ENSGALG00000042333	2522	2067	2528	2132
ENSGALG00000006526	269	221	77	140
ENSGALG00000002272	457	189	509	263
ENSGALG00000023411	199	95	455	1095
ENSGALG00000038957	422	234	464	448
ENSGALG00000026015	3	1	2	2
ENSGALG00000012229	3283	2432	3729	3483
ENSGALG00000005198	812	537	651	456
ENSGALG00000010875	5	2	7	0
ENSGALG00000015721	18	22	3	1
ENSGALG00000035386	9420	5890	10877	9023
ENSGALG00000030200	697	537	836	702
ENSGALG00000008293	7	2	4	3
ENSGALG00000012230	178	140	189	146
ENSGALG00000012759	284	193	459	410
ENSGALG00000031212	454	163	353	368
ENSGALG00000017199	103	49	28	21
ENSGALG00000026780	241	153	197	102
ENSGALG00000037206	144	99	101	80
ENSGALG00000017200	1200	803	1639	874
ENSGALG00000052283	134	97	86	24
ENSGALG00000050888	32	13	23	27
ENSGALG00000032051	6584	4872	7390	6069
ENSGALG00000021301	216	109	185	157
ENSGALG00000005205	985	427	1128	913
ENSGALG00000012760	1063	392	1165	791
ENSGALG00000012342	836	440	1128	1739
ENSGALG00000039222	224	94	129	115
ENSGALG00000054776	112	38	94	74
ENSGALG00000014787	1057	413	1072	822
ENSGALG00000013002	1838	730	2225	1342
ENSGALG00000051869	243	82	106	67
ENSGALG00000015753	2	3	2	1
ENSGALG00000005823	20890	15760	19932	19189
ENSGALG00000033089	11	8	4	1
ENSGALG00000054023	557	314	626	410
ENSGALG00000005214	5	4	2	3
ENSGALG00000047060	335	279	342	390
ENSGALG00000038328	18	8	6	2
ENSGALG00000039454	474	282	240	197
ENSGALG00000006571	2557	1988	1508	1095
ENSGALG00000052743	9130	5851	10557	5931
ENSGALG00000001658	11645	10247	12283	7046
ENSGALG00000007965	3102	2070	5153	2606
ENSGALG00000053425	308	215	337	293
ENSGALG00000013006	22	7	7	7
ENSGALG00000012766	30	9	16	24
ENSGALG00000050468	34	17	7	0
ENSGALG00000004140	171	177	158	62
ENSGALG00000049343	159	96	93	76
ENSGALG00000049607	3	1	7	2
ENSGALG00000027242	892	515	664	450
ENSGALG00000002354	469	245	373	273
ENSGALG00000024047	15	9	16	9
ENSGALG00000004228	190	111	146	140
ENSGALG00000003879	1649	1138	2610	502
ENSGALG00000002403	326	249	153	134
ENSGALG00000042948	1683	1033	1855	1273
ENSGALG00000006601	1942	1282	2031	1527
ENSGALG00000001682	1006	762	532	428
ENSGALG00000041473	475	321	419	350
ENSGALG00000005809	497	304	212	216
ENSGALG00000001108	375	188	280	269
ENSGALG00000035699	1486	672	1025	716
ENSGALG00000005269	1428	937	1214	1051
ENSGALG00000014788	136	120	322	240
ENSGALG00000037955	650	452	547	542
ENSGALG00000012378	309	197	311	349
ENSGALG00000017201	138	99	75	84
ENSGALG00000017202	261	111	145	108
ENSGALG00000049272	497	356	478	373
ENSGALG00000007974	1702	1307	1564	1197
ENSGALG00000017204	133	71	69	94
ENSGALG00000020523	417	437	363	295
ENSGALG00000039648	40	30	32	46
ENSGALG00000008318	3038	2210	1507	959
ENSGALG00000008957	464	279	627	591
ENSGALG00000037739	1098	826	1028	914
ENSGALG00000002536	2235	701	2331	724
ENSGALG00000017207	1284	1093	1239	854
ENSGALG00000008559	911	646	629	544
ENSGALG00000004274	16	16	10	27
ENSGALG00000043437	4877	2512	4652	3075
ENSGALG00000040632	564	422	619	505
ENSGALG00000036042	8	17	10	5
ENSGALG00000005251	374	255	262	202
ENSGALG00000051652	616	531	370	238
ENSGALG00000052650	242	220	341	281
ENSGALG00000008572	3765	2170	2361	2298
ENSGALG00000012015	337	244	300	238
ENSGALG00000014607	1920	1225	2114	1472
ENSGALG00000038495	163	79	193	162
ENSGALG00000004288	329	223	181	165
ENSGALG00000014790	455	237	549	324
ENSGALG00000005279	107	74	141	119
ENSGALG00000049559	523	218	463	287
ENSGALG00000016779	275	198	196	144
ENSGALG00000022030	568	269	510	451
ENSGALG00000015589	126	77	138	133
ENSGALG00000008281	2086	1371	1631	1448
ENSGALG00000042356	12	6	86	5
ENSGALG00000001765	109	85	110	100
ENSGALG00000043139	8	4	4	7
ENSGALG00000015258	286	101	163	112
ENSGALG00000054402	4	28	2	2
ENSGALG00000036492	172	48	124	123
ENSGALG00000001782	500	316	515	426
ENSGALG00000035762	61	3	92	7
ENSGALG00000022718	40	13	36	95
ENSGALG00000040923	5	2	2	1
ENSGALG00000010925	3293	1732	1832	1414
ENSGALG00000017210	216	143	180	151
ENSGALG00000007992	3622	2658	2053	1583
ENSGALG00000048430	1146	770	830	773
ENSGALG00000040366	308	384	147	119
ENSGALG00000006309	2809	1183	1852	1169
ENSGALG00000038688	24	15	89	61
ENSGALG00000026328	1439	1087	1369	989
ENSGALG00000040248	771	650	644	441
ENSGALG00000001801	120	74	136	133
ENSGALG00000004302	2109	1412	2473	2337
ENSGALG00000047988	1159	1025	573	430
ENSGALG00000006691	7063	5062	8393	6713
ENSGALG00000033781	360	228	874	628
ENSGALG00000023089	112	128	62	47
ENSGALG00000034216	478	234	369	284
ENSGALG00000038219	583	325	668	549
ENSGALG00000004002	2087	1338	2173	1606
ENSGALG00000038971	50	29	31	42
ENSGALG00000047265	87	117	55	68
ENSGALG00000015263	9	3	5	5
ENSGALG00000002557	0	2	0	2
ENSGALG00000053876	20	5	17	3
ENSGALG00000003478	382	332	103	46
ENSGALG00000008939	1864	1424	1659	1061
ENSGALG00000012584	1596	1085	1040	676
ENSGALG00000006323	2178	7	6670	47
ENSGALG00000014624	30	21	16	2
ENSGALG00000007999	1447	1138	1331	1110
ENSGALG00000041249	6	1	5	4
ENSGALG00000012068	6	7	24	12
ENSGALG00000031934	659	622	341	259
ENSGALG00000035901	690	798	226	109
ENSGALG00000053836	712	260	357	100
ENSGALG00000036069	10691	7956	14095	8486
ENSGALG00000012074	306	186	245	328
ENSGALG00000029319	1646	860	1896	1303
ENSGALG00000013481	1169	623	578	320
ENSGALG00000008604	101	45	56	45
ENSGALG00000012076	168	94	475	785
ENSGALG00000054572	90	51	46	42
ENSGALG00000042387	883	694	738	748
ENSGALG00000035610	971	863	676	476
ENSGALG00000028807	814	300	683	469
ENSGALG00000036044	434	116	353	371
ENSGALG00000001525	3065	2333	2351	1591
ENSGALG00000054799	53	25	11	5
ENSGALG00000020262	863	683	590	410
ENSGALG00000016442	89	1	831	741
ENSGALG00000003441	193	141	152	105
ENSGALG00000005266	3	0	5	3
ENSGALG00000012587	891	574	772	694
ENSGALG00000008403	1409	832	1163	861
ENSGALG00000040557	398	176	549	270
ENSGALG00000050539	214	112	91	79
ENSGALG00000013041	3028	2282	3649	2388
ENSGALG00000014807	220	104	200	109
ENSGALG00000049172	180	60	75	47
ENSGALG00000049201	18	8	0	0
ENSGALG00000040351	1405	894	904	532
ENSGALG00000046507	87	50	102	72
ENSGALG00000003412	6041	3887	5385	3233
ENSGALG00000029635	524	366	468	291
ENSGALG00000048002	2618	1935	1731	1128
ENSGALG00000003340	342	192	331	291
ENSGALG00000053914	4	9	2	1
ENSGALG00000012269	449	229	415	285
ENSGALG00000026322	299	113	366	253
ENSGALG00000006787	507	333	217	145
ENSGALG00000031341	8	15	4	1
ENSGALG00000026838	833	207	1089	595
ENSGALG00000030185	839	497	783	349
ENSGALG00000005350	1358	1169	588	457
ENSGALG00000041744	18	16	11	33
ENSGALG00000001840	2007	2795	712	447
ENSGALG00000039751	143	80	77	388
ENSGALG00000012639	53	31	68	66
ENSGALG00000046326	5846	5058	9027	5061
ENSGALG00000046187	2675	2033	1451	1198
ENSGALG00000017205	9	10	77	38
ENSGALG00000008951	135	79	93	41
ENSGALG00000043027	16	5	69	0
ENSGALG00000039985	2	11	1	1
ENSGALG00000030511	729	364	780	618
ENSGALG00000026031	288	168	316	229
ENSGALG00000051859	6	1	5	5
ENSGALG00000013495	420	83	784	830
ENSGALG00000005554	20	16	161	13
ENSGALG00000012287	46	32	67	58
ENSGALG00000008620	5828	4905	4786	2984
ENSGALG00000004112	428	263	508	572
ENSGALG00000006738	3068	2171	9133	27823
ENSGALG00000032190	3524	2333	1950	919
ENSGALG00000053449	10	8	6	3
ENSGALG00000007093	9570	7524	7754	7871
ENSGALG00000006756	9811	5664	28823	83069
ENSGALG00000053543	107	73	47	19
ENSGALG00000031424	24424	9554	31702	2310
ENSGALG00000008988	714	656	429	354
ENSGALG00000008930	1219	547	1599	1451
ENSGALG00000042309	775	445	771	727
ENSGALG00000031947	1	3	0	2
ENSGALG00000008418	199	126	200	119
ENSGALG00000036876	1575	717	1560	1025
ENSGALG00000047290	307	73	166	300
ENSGALG00000005550	3133	1676	2295	752
ENSGALG00000016444	1761	1489	2479	992
ENSGALG00000004394	12	9	6	8
ENSGALG00000002579	51	75	16	4
ENSGALG00000008633	4149	4299	3333	1934
ENSGALG00000004122	4400	1594	4404	2201
ENSGALG00000005374	207	158	269	238
ENSGALG00000012295	63	26	43	32
ENSGALG00000011937	6640	4942	4774	2364
ENSGALG00000023554	102	49	80	75
ENSGALG00000008270	909	547	1203	707
ENSGALG00000040348	316	251	225	169
ENSGALG00000001856	3	0	2	4
ENSGALG00000008421	719	467	599	533
ENSGALG00000040141	767	551	774	754
ENSGALG00000009015	1091	674	1255	1595
ENSGALG00000005397	1022	739	850	539
ENSGALG00000033162	3831	2588	6238	4753
ENSGALG00000000195	2851	1249	2979	2452
ENSGALG00000007162	2166	2118	2388	1848
ENSGALG00000014819	68	68	23	18
ENSGALG00000041253	4	8	6	6
ENSGALG00000015689	1046	779	604	593
ENSGALG00000041419	2329	1583	3407	1915
ENSGALG00000012339	116	51	151	98
ENSGALG00000027345	363	147	547	764
ENSGALG00000028817	5	1	2	0
ENSGALG00000017218	1371	1139	1002	743
ENSGALG00000009440	382	136	323	210
ENSGALG00000050668	19	16	18	20
ENSGALG00000007788	357	235	225	265
ENSGALG00000008645	645	473	636	438
ENSGALG00000039424	214	106	216	237
ENSGALG00000010949	2285	4056	2343	815
ENSGALG00000049101	0	1	2	4
ENSGALG00000008057	1889	1718	1369	1053
ENSGALG00000006791	582	464	338	285
ENSGALG00000046715	295	250	382	10
ENSGALG00000050158	455	305	344	207
ENSGALG00000051347	142	85	55	33
ENSGALG00000047525	55	34	10	10
ENSGALG00000007170	617	435	776	509
ENSGALG00000008648	2924	1745	2582	1873
ENSGALG00000001933	9	8	41	61
ENSGALG00000054310	1	3	4	2
ENSGALG00000006792	135	145	57	22
ENSGALG00000009443	374	140	237	220
ENSGALG00000052014	744	464	655	594
ENSGALG00000010954	234	189	245	246
ENSGALG00000032249	1127	945	948	682
ENSGALG00000039385	0	2	2	1
ENSGALG00000005897	744	402	718	800
ENSGALG00000049838	1525	1212	809	684
ENSGALG00000004437	627	413	742	609
ENSGALG00000008652	1199	934	979	622
ENSGALG00000001978	684	523	492	406
ENSGALG00000008554	15	1	4	4
ENSGALG00000009027	14	1	8	3
ENSGALG00000010961	340	285	124	83
ENSGALG00000007971	4682	3170	3652	1818
ENSGALG00000052797	736	285	894	609
ENSGALG00000005403	35	29	20	24
ENSGALG00000030261	517	373	531	479
ENSGALG00000013505	6344	5539	1653	1150
ENSGALG00000009032	1	0	17	12
ENSGALG00000012341	1340	1197	1169	624
ENSGALG00000004390	1901	1174	1866	1493
ENSGALG00000030076	10	5	14	6
ENSGALG00000016998	555	344	320	360
ENSGALG00000008855	2442	1456	2309	2500
ENSGALG00000039523	84	46	102	102
ENSGALG00000004249	12	10	15	13
ENSGALG00000054971	7816	4731	7504	5130
ENSGALG00000044675	32	6	19	6
ENSGALG00000008689	260	130	197	171
ENSGALG00000000209	1640	721	5552	4138
ENSGALG00000017219	935	794	1108	1065
ENSGALG00000007252	115	48	109	88
ENSGALG00000004353	823	369	989	702
ENSGALG00000005420	415	291	305	228
ENSGALG00000041800	3	2	3	4
ENSGALG00000012796	307	177	189	206
ENSGALG00000035260	1710	1370	1262	1025
ENSGALG00000016447	11993	6367	8133	9934
ENSGALG00000004268	640	399	586	330
ENSGALG00000000227	1278	797	1412	734
ENSGALG00000040666	8	5	5	5
ENSGALG00000008436	681	451	558	394
ENSGALG00000008860	708	629	444	392
ENSGALG00000003197	10897	8576	9765	7139
ENSGALG00000008513	378	286	423	301
ENSGALG00000021637	264	192	238	156
ENSGALG00000044644	28	0	50	10
ENSGALG00000044554	287	172	294	357
ENSGALG00000026380	35	10	773	704
ENSGALG00000037946	2102	1592	1616	1290
ENSGALG00000004604	428	305	366	248
ENSGALG00000009480	910	550	323	403
ENSGALG00000026241	18	21	10	6
ENSGALG00000031301	127	135	32	15
ENSGALG00000046487	5	2	8	2
ENSGALG00000012126	3	2	0	1
ENSGALG00000008867	653	442	568	555
ENSGALG00000002971	2068	1742	907	698
ENSGALG00000006867	1644	1185	1149	834
ENSGALG00000008438	404	243	322	427
ENSGALG00000039781	223	143	254	166
ENSGALG00000042148	12111	11718	4533	3388
ENSGALG00000005439	2241	1431	1604	1238
ENSGALG00000013899	1589	1239	1379	1211
ENSGALG00000046825	16	29	9	5
ENSGALG00000008837	1058	542	717	353
ENSGALG00000006404	2083	1606	1881	1429
ENSGALG00000042003	4	5	1	0
ENSGALG00000016791	1645	733	1249	21
ENSGALG00000012185	45	34	50	46
ENSGALG00000046210	14	7	18	7
ENSGALG00000002671	331	298	104	85
ENSGALG00000030739	2979	2573	1485	1067
ENSGALG00000004311	212	143	220	155
ENSGALG00000016446	4265	2125	7224	1949
ENSGALG00000002679	253	218	209	70
ENSGALG00000038782	241	132	96	55
ENSGALG00000006910	2278	1608	2672	2032
ENSGALG00000008872	270	174	180	129
ENSGALG00000006854	30	15	29	25
ENSGALG00000043405	3383	1517	2132	1578
ENSGALG00000013063	11	6	4	13
ENSGALG00000033126	619	362	362	285
ENSGALG00000008460	251	165	235	274
ENSGALG00000051870	1000	474	976	550
ENSGALG00000051101	526	302	367	428
ENSGALG00000008888	3	2	12	2
ENSGALG00000012186	206	111	155	148
ENSGALG00000048516	205	103	246	150
ENSGALG00000047632	82	63	88	97
ENSGALG00000012834	61	22	35	1
ENSGALG00000008417	56	16	22	41
ENSGALG00000023066	1441	1166	1228	1414
ENSGALG00000013064	643	398	704	438
ENSGALG00000007191	74	11	898	808
ENSGALG00000014984	52	16	24	5
ENSGALG00000052051	350	314	342	346
ENSGALG00000026258	709	479	586	89
ENSGALG00000014983	473	405	182	91
ENSGALG00000045424	2738	1898	4224	3326
ENSGALG00000051645	55	40	126	97
ENSGALG00000038753	1315	650	1217	1026
ENSGALG00000016794	423	241	535	430
ENSGALG00000008434	4	0	3	0
ENSGALG00000049119	2891	2310	1594	1073
ENSGALG00000037935	3425	2815	2345	1390
ENSGALG00000016455	130	190	27	10
ENSGALG00000012196	1213	1360	1098	718
ENSGALG00000002695	2785	1646	2494	2368
ENSGALG00000003175	81	47	47	31
ENSGALG00000005402	5	11	13	10
ENSGALG00000052196	3904	1465	4531	3860
ENSGALG00000000235	1456	860	1452	995
ENSGALG00000026298	2068	1250	1704	573
ENSGALG00000014978	7272	2592	6478	6349
ENSGALG00000012978	157	110	74	42
ENSGALG00000052506	711	547	731	501
ENSGALG00000012367	46	29	42	25
ENSGALG00000045087	44	0	40	43
ENSGALG00000009485	64	32	37	46
ENSGALG00000015299	1376	999	1673	1245
ENSGALG00000008970	3191	1559	2788	1560
ENSGALG00000029618	10	5	5	4
ENSGALG00000047834	3	0	0	3
ENSGALG00000007747	1598	1160	1083	1031
ENSGALG00000046965	712	338	1052	672
ENSGALG00000032975	14	0	17	9
ENSGALG00000048261	126	50	108	81
ENSGALG00000002014	1856	1130	1534	1054
ENSGALG00000002742	18	7	25	3
ENSGALG00000006424	2910	3149	1194	841
ENSGALG00000049273	389	269	470	411
ENSGALG00000008523	626	391	611	496
ENSGALG00000013494	70	52	215	221
ENSGALG00000005521	870	343	463	325
ENSGALG00000013604	73	95	39	8
ENSGALG00000016795	344	199	314	295
ENSGALG00000054244	258	168	248	226
ENSGALG00000033789	24464	14249	13430	18644
ENSGALG00000008496	1331	790	1014	788
ENSGALG00000016457	348	167	200	47
ENSGALG00000047621	265	162	267	276
ENSGALG00000032469	20277	18954	10288	5660
ENSGALG00000051937	47	27	18	18
ENSGALG00000026231	2185	1384	1250	784
ENSGALG00000003922	211	17	2260	2239
ENSGALG00000047211	323	191	818	684
ENSGALG00000029918	1415	988	934	855
ENSGALG00000013073	0	0	26	4
ENSGALG00000036976	1234	850	986	1017
ENSGALG00000030153	172	93	112	90
ENSGALG00000036577	248	157	296	313
ENSGALG00000009492	1014	329	1006	443
ENSGALG00000046093	108	40	44	28
ENSGALG00000021027	462	260	409	265
ENSGALG00000008779	9853	4883	10287	6857
ENSGALG00000028081	12	7	9	3
ENSGALG00000051205	14	7	3	1
ENSGALG00000034132	62	18	80	47
ENSGALG00000049173	3	5	6	1
ENSGALG00000009494	715	390	580	438
ENSGALG00000007349	2	0	2	2
ENSGALG00000006936	390	197	365	254
ENSGALG00000008181	791	772	311	332
ENSGALG00000006937	139	85	249	162
ENSGALG00000012849	333	164	227	202
ENSGALG00000048034	2996	2036	3134	2301
ENSGALG00000002982	1073	507	2850	2264
ENSGALG00000013607	317	238	236	128
ENSGALG00000042614	634	306	548	440
ENSGALG00000006357	454	338	273	334
ENSGALG00000000776	506	422	352	292
