	chicken_a_control_1	chicken_a_control_2	chicken_a_pic_4h	chicken_d_pic_4h
ENSGALG00000014798	318	212	94	49
ENSGALG00000041475	0	0	3	5
ENSGALG00000042396	1268	505	626	521
ENSGALG00000009677	1714	946	841	581
ENSGALG00000014920	975	583	921	573
ENSGALG00000049367	21	12	24	13
ENSGALG00000048138	569	395	885	765
ENSGALG00000016949	1031	802	927	1276
ENSGALG00000051538	34	4	22	28
ENSGALG00000036111	134	60	119	78
ENSGALG00000004569	244	141	122	79
ENSGALG00000009796	313	172	191	108
ENSGALG00000034801	214	125	114	98
ENSGALG00000011118	1023	803	1720	1464
ENSGALG00000041833	0	2	4	7
ENSGALG00000014290	1159	676	868	606
ENSGALG00000043034	151	162	222	239
ENSGALG00000035565	27	32	5	3
ENSGALG00000004714	777	445	375	263
ENSGALG00000046793	331	234	201	44
ENSGALG00000007687	1615	931	687	645
ENSGALG00000043758	1927	1294	1112	647
ENSGALG00000000461	3833	5236	2445	2495
ENSGALG00000035187	1900	1780	792	862
ENSGALG00000033772	2803	2888	9545	7487
ENSGALG00000008759	459	152	475	223
ENSGALG00000032683	3	2	3	0
ENSGALG00000038152	206	68	45	40
ENSGALG00000032061	618	435	371	277
ENSGALG00000004133	1529	884	927	1072
ENSGALG00000052819	18	20	23	28
ENSGALG00000002232	1554	881	728	486
ENSGALG00000039380	769	367	466	339
ENSGALG00000009791	25	12	29	17
ENSGALG00000034661	42	32	99	94
ENSGALG00000008473	5252	3243	3696	1700
ENSGALG00000007919	980	916	580	413
ENSGALG00000010639	4	2	5	3
ENSGALG00000003409	11164	14828	7174	5533
ENSGALG00000028373	486	371	190	39
ENSGALG00000031240	110	79	113	125
ENSGALG00000034275	562	369	544	455
ENSGALG00000008100	30	23	71	43
ENSGALG00000005367	424	328	271	164
ENSGALG00000008818	3952	2731	1430	1102
ENSGALG00000031758	12	5	8	1
ENSGALG00000054998	38	13	22	10
ENSGALG00000015115	57	23	19	21
ENSGALG00000040002	1767	1271	550	341
ENSGALG00000034615	474	199	702	278
ENSGALG00000039628	507	622	164	167
ENSGALG00000016467	668	408	1917	1257
ENSGALG00000009676	207	103	163	124
ENSGALG00000006144	384	268	254	198
ENSGALG00000016918	1292	879	962	585
ENSGALG00000010628	4038	2064	5426	1495
ENSGALG00000041014	4	5	15	6
ENSGALG00000008933	207	76	570	573
ENSGALG00000036327	0	0	5	3
ENSGALG00000011594	6	0	5	0
ENSGALG00000039242	1	2	2	1
ENSGALG00000002225	1503	750	3874	2891
ENSGALG00000003795	397	334	243	129
ENSGALG00000044375	131	65	40	38
ENSGALG00000009378	76	21	27	18
ENSGALG00000011008	562	279	75	71
ENSGALG00000040854	331	173	69	91
ENSGALG00000009111	346	195	273	209
ENSGALG00000030707	30	20	21	17
ENSGALG00000050577	730	453	489	388
ENSGALG00000047077	1101	869	551	421
ENSGALG00000035839	2	1	2	0
ENSGALG00000054029	11	4	18	18
ENSGALG00000014786	671	311	474	611
ENSGALG00000000950	2322	1740	1442	1606
ENSGALG00000002439	815	664	555	510
ENSGALG00000047316	486	230	135	76
ENSGALG00000021047	368	308	125	103
ENSGALG00000031270	3942	3554	3415	2881
ENSGALG00000008133	354	185	164	99
ENSGALG00000009638	247	295	157	295
ENSGALG00000051063	13	1	6	2
ENSGALG00000026225	1763	1244	1287	995
ENSGALG00000001998	2023	1983	1344	1900
ENSGALG00000046769	1260	917	970	940
ENSGALG00000014164	328	431	709	484
ENSGALG00000001038	1366	1327	527	536
ENSGALG00000008518	7208	5149	2065	1519
ENSGALG00000008744	2929	1305	464	67
ENSGALG00000007526	17	10	9	5
ENSGALG00000010611	267	209	269	282
ENSGALG00000033295	7	10	3	6
ENSGALG00000030877	98	75	50	29
ENSGALG00000010258	2	1	7	16
ENSGALG00000003695	94	52	21	22
ENSGALG00000015842	2081	2586	1041	889
ENSGALG00000026446	3	8	8	4
ENSGALG00000047775	4	1	15	3
ENSGALG00000016803	47	36	25	54
ENSGALG00000012598	490	275	349	264
ENSGALG00000040522	3704	2622	3697	2111
ENSGALG00000047617	1154	774	1332	1128
ENSGALG00000008914	0	0	5	9
ENSGALG00000051284	102	21	928	32
ENSGALG00000016946	1360	758	1337	1116
ENSGALG00000040857	52	53	53	54
ENSGALG00000003329	851	519	633	605
ENSGALG00000041122	2	4	4	1
ENSGALG00000006465	657	466	387	243
ENSGALG00000030871	11757	7476	11001	8453
ENSGALG00000031893	575	201	887	703
ENSGALG00000047003	1	0	7	3
ENSGALG00000029341	2099	1832	1977	1377
ENSGALG00000015103	106	58	71	54
ENSGALG00000008736	477	411	199	196
ENSGALG00000004816	5847	3521	3773	2242
ENSGALG00000011133	359	255	290	234
ENSGALG00000035645	11404	9115	12314	10015
ENSGALG00000040238	912	573	197	230
ENSGALG00000014915	782	476	842	725
ENSGALG00000003281	1572	1003	673	519
ENSGALG00000029220	2171	1611	1288	899
ENSGALG00000002428	0	0	7	7
ENSGALG00000002735	410	285	381	241
ENSGALG00000035113	5	11	16	11
ENSGALG00000052489	24	18	45	31
ENSGALG00000010440	378	332	171	141
ENSGALG00000003652	1182	754	1090	1013
ENSGALG00000012956	5	4	1	1
ENSGALG00000014186	1400	2519	987	731
ENSGALG00000043771	87	82	56	69
ENSGALG00000051598	6008	3906	3802	1934
ENSGALG00000053823	37	23	24	18
ENSGALG00000012938	162	76	169	106
ENSGALG00000007690	7	15	9	5
ENSGALG00000006836	147	82	22	26
ENSGALG00000004500	417	377	270	203
ENSGALG00000016820	1767	502	141	129
ENSGALG00000012968	800	603	554	555
ENSGALG00000038155	5453	3612	2923	2604
ENSGALG00000052423	6	0	41	9
ENSGALG00000036258	7	11	137	311
ENSGALG00000014413	101	101	105	73
ENSGALG00000005579	528	318	641	493
ENSGALG00000037414	44	33	35	10
ENSGALG00000001689	3147	1960	1747	1115
ENSGALG00000007477	1301	714	663	629
ENSGALG00000048716	1279	1234	1504	1548
ENSGALG00000001183	60	49	35	28
ENSGALG00000051258	1758	641	1192	171
ENSGALG00000005747	1	1	55	27
ENSGALG00000016047	360	184	562	688
ENSGALG00000050459	381	276	242	203
ENSGALG00000009690	52	0	66	14
ENSGALG00000037650	151	77	244	44
ENSGALG00000010034	84	35	50	47
ENSGALG00000014910	11407	6419	2137	440
ENSGALG00000015405	860	476	392	314
ENSGALG00000043476	25	12	23	25
ENSGALG00000007549	2274	1559	1359	1315
ENSGALG00000002222	1162	855	717	467
ENSGALG00000016716	438	239	333	261
ENSGALG00000003634	1869	1259	1523	1422
ENSGALG00000006052	792	436	571	621
ENSGALG00000034811	6423	4914	5715	4120
ENSGALG00000043636	147	70	77	80
ENSGALG00000043456	1278	1098	839	781
ENSGALG00000007437	592	445	468	351
ENSGALG00000053194	810	618	498	407
ENSGALG00000020417	569	404	281	259
ENSGALG00000002199	52	27	11	7
ENSGALG00000048158	14	12	1	1
ENSGALG00000038467	413	307	196	338
ENSGALG00000014159	2589	856	2849	2317
ENSGALG00000037353	4827	3076	6919	5957
ENSGALG00000034251	2298	1673	1034	829
ENSGALG00000001364	5811	3067	4317	3448
ENSGALG00000032856	67	47	48	56
ENSGALG00000007668	0	0	23	177
ENSGALG00000023821	263	153	4044	2975
ENSGALG00000042890	561	508	352	236
ENSGALG00000029829	27	8	11	3
ENSGALG00000005363	11	6	9	2
ENSGALG00000010233	27	36	6	1
ENSGALG00000022531	3	1	0	4
ENSGALG00000009112	292	194	192	161
ENSGALG00000015663	336	225	120	84
ENSGALG00000005834	4003	2881	2938	2421
ENSGALG00000049065	6303	9105	2841	3421
ENSGALG00000034605	3	23	0	0
ENSGALG00000031718	1960	1613	1349	896
ENSGALG00000026875	8	4	5	1
ENSGALG00000049695	2	1	8	1
ENSGALG00000051336	43	41	55	30
ENSGALG00000052994	3	9	9	3
ENSGALG00000036798	4	15	0	1
ENSGALG00000053647	57	17	24	14
ENSGALG00000009097	2801	1437	1660	1346
ENSGALG00000052763	1872	972	5338	3311
ENSGALG00000033063	34	17	22	12
ENSGALG00000040976	1115	610	694	445
ENSGALG00000008670	430	246	331	266
ENSGALG00000015347	2	1	100	42
ENSGALG00000047190	1070	1339	451	652
ENSGALG00000047329	21	7	19	14
ENSGALG00000038189	771	541	383	281
ENSGALG00000011047	4431	2117	1268	1085
ENSGALG00000005415	2	3	2	0
ENSGALG00000003562	4	4	26	12
ENSGALG00000039500	2373	1385	1288	1058
ENSGALG00000004129	0	0	12	2
ENSGALG00000023936	39	35	104	71
ENSGALG00000005533	681	465	493	442
ENSGALG00000030038	7697	4040	6646	4238
ENSGALG00000028971	1025	830	915	745
ENSGALG00000010758	313	175	181	165
ENSGALG00000032916	595	320	218	238
ENSGALG00000004156	1382	961	1034	977
ENSGALG00000052641	41	32	39	34
ENSGALG00000030139	1218	939	1007	655
ENSGALG00000005659	3811	2746	2129	1607
ENSGALG00000039652	84	39	42	7
ENSGALG00000008018	75	51	73	48
ENSGALG00000007937	2761	2267	1960	1586
ENSGALG00000013834	605	302	404	417
ENSGALG00000022909	17	5	19	15
ENSGALG00000009110	141	108	151	82
ENSGALG00000016720	2966	1789	1730	1579
ENSGALG00000016817	9555	9349	7922	9324
ENSGALG00000003781	1604	1223	1546	1502
ENSGALG00000005884	1496	933	588	300
ENSGALG00000030587	1242	1013	1163	861
ENSGALG00000010089	170	131	94	56
ENSGALG00000052628	59	22	36	26
ENSGALG00000001332	236	103	200	201
ENSGALG00000010432	128	47	47	23
ENSGALG00000047166	123	49	140	96
ENSGALG00000051520	10	6	5	4
ENSGALG00000013406	113	64	94	112
ENSGALG00000003079	1294	833	885	761
ENSGALG00000053595	72	76	6	6
ENSGALG00000016996	3200	1984	3848	4128
ENSGALG00000054163	3	1	4	0
ENSGALG00000039585	107	128	106	4
ENSGALG00000001546	2565	1735	1190	911
ENSGALG00000005474	194	71	147	83
ENSGALG00000013462	890	645	1926	1485
ENSGALG00000050023	9	9	11	3
ENSGALG00000030789	94	43	221	187
ENSGALG00000003249	2706	2632	2371	2069
ENSGALG00000005648	385	363	205	216
ENSGALG00000003464	23	12	63	56
ENSGALG00000012361	220	122	384	187
ENSGALG00000009081	162	108	107	122
ENSGALG00000024122	14	5	13	5
ENSGALG00000018815	25	32	23	5
ENSGALG00000006860	249	170	141	123
ENSGALG00000040254	399	280	261	157
ENSGALG00000008738	167	127	38	18
ENSGALG00000011041	4	1	1	6
ENSGALG00000025748	3	3	7	0
ENSGALG00000003736	103	98	88	67
ENSGALG00000036990	1728	1164	1892	1143
ENSGALG00000003361	3130	2704	2375	2066
ENSGALG00000048671	936	841	5888	4475
ENSGALG00000050267	3557	1456	879	515
ENSGALG00000010156	2118	1131	1220	1181
ENSGALG00000015665	474	182	964	772
ENSGALG00000010614	59	33	64	46
ENSGALG00000051479	819	581	636	540
ENSGALG00000021074	7	2	4	3
ENSGALG00000005803	88	44	54	45
ENSGALG00000020419	958	371	511	423
ENSGALG00000021685	22	18	262	203
ENSGALG00000054212	341	244	207	164
ENSGALG00000050532	204	127	153	151
ENSGALG00000052929	19	7	21	14
ENSGALG00000032002	4790	4111	5672	3442
ENSGALG00000029968	483	238	1522	1233
ENSGALG00000045814	14	0	609	305
ENSGALG00000033411	14	13	51	23
ENSGALG00000006283	1048	1083	405	243
ENSGALG00000005638	7356	4595	4734	2950
ENSGALG00000031635	1244	773	606	393
ENSGALG00000007513	498	412	616	297
ENSGALG00000041650	3723	1767	1708	1169
ENSGALG00000004759	578	432	364	245
ENSGALG00000051055	67	38	63	49
ENSGALG00000045607	0	0	47	4
ENSGALG00000044354	27	43	50	47
ENSGALG00000028174	580	278	180	74
ENSGALG00000000404	1099	561	838	754
ENSGALG00000000374	1889	1161	927	628
ENSGALG00000000949	622	803	556	539
ENSGALG00000028928	29	23	1	13
ENSGALG00000035462	1799	1380	1083	1120
ENSGALG00000003403	2	2	21	22
ENSGALG00000005398	617	539	179	230
ENSGALG00000008883	1138	961	786	842
ENSGALG00000002430	983	581	837	554
ENSGALG00000010158	92	63	550	458
ENSGALG00000031411	30	26	103	9
ENSGALG00000004121	32	51	11	2
ENSGALG00000036497	488	494	482	462
ENSGALG00000017389	101	99	90	98
ENSGALG00000016816	406	180	420	344
ENSGALG00000025792	39	10	9	20
ENSGALG00000031175	882	576	516	427
ENSGALG00000052075	0	2	2	0
ENSGALG00000000528	118	68	70	46
ENSGALG00000044726	677	586	350	381
ENSGALG00000041932	0	2	2	1
ENSGALG00000034825	86	118	85	73
ENSGALG00000034868	26	22	17	33
ENSGALG00000001655	1224	837	695	411
ENSGALG00000001921	47	51	44	33
ENSGALG00000015360	60	50	26	44
ENSGALG00000039163	1659	1073	909	525
ENSGALG00000006254	342	192	191	241
ENSGALG00000011531	488	315	2881	3113
ENSGALG00000010582	1435	976	1232	753
ENSGALG00000001331	662	457	1011	599
ENSGALG00000014140	1551	749	1409	1215
ENSGALG00000004749	312	276	288	211
ENSGALG00000014286	1640	1298	1307	1516
ENSGALG00000037698	150	103	124	138
ENSGALG00000031657	11	24	21	25
ENSGALG00000040397	20	18	30	27
ENSGALG00000001600	1575	1255	865	815
ENSGALG00000044705	597	451	425	402
ENSGALG00000005778	50	32	53	52
ENSGALG00000037160	271	295	192	219
ENSGALG00000009988	4429	4013	2444	1763
ENSGALG00000034584	383	297	277	239
ENSGALG00000014799	104	47	365	373
ENSGALG00000008063	4	0	4	1
ENSGALG00000007114	2627	1952	877	165
ENSGALG00000011685	726	450	1454	1174
ENSGALG00000036897	2	5	17	14
ENSGALG00000013583	697	639	886	791
ENSGALG00000002644	6418	4814	5194	2851
ENSGALG00000014128	45	56	30	7
ENSGALG00000029558	106	107	238	230
ENSGALG00000015889	1784	1483	1783	1794
ENSGALG00000023436	9	1	20	7
ENSGALG00000040031	90	54	55	63
ENSGALG00000006613	882584	684805	229266	240877
ENSGALG00000011031	8270	6934	7751	7317
ENSGALG00000001948	2079	1653	1615	1603
ENSGALG00000031978	2552	530	1756	1651
ENSGALG00000038229	1910	1272	1096	704
ENSGALG00000012024	3670	4133	1995	2141
ENSGALG00000038627	838	810	586	509
ENSGALG00000001467	1049	791	450	443
ENSGALG00000047235	66	52	40	34
ENSGALG00000011514	3560	2357	2735	1676
ENSGALG00000040665	992	478	798	596
ENSGALG00000042462	248	160	178	154
ENSGALG00000043243	1585	1011	1086	1026
ENSGALG00000026816	166	186	171	168
ENSGALG00000041285	2180	2130	5093	3496
ENSGALG00000009361	17	5	5	12
ENSGALG00000001441	1468	650	721	785
ENSGALG00000053315	17	11	19	12
ENSGALG00000016815	2	2	2	3
ENSGALG00000003206	155	74	57	27
ENSGALG00000049689	11	6	4	2
ENSGALG00000033522	24	48	29	55
ENSGALG00000001409	79	29	82	22
ENSGALG00000006608	189	166	221	147
ENSGALG00000043642	43	12	32	13
ENSGALG00000007479	712	510	349	329
ENSGALG00000001410	47	37	13	29
ENSGALG00000008537	95	122	119	74
ENSGALG00000050399	5	9	18	19
ENSGALG00000006401	1407	991	973	516
ENSGALG00000012715	77	150	156	146
ENSGALG00000007474	1177	879	513	255
ENSGALG00000047768	18	32	18	27
ENSGALG00000015314	465	223	618	525
ENSGALG00000014122	2113	1722	1467	1062
ENSGALG00000015846	541	320	219	87
ENSGALG00000050442	5	9	5	3
ENSGALG00000003687	216	176	181	147
ENSGALG00000003042	1286	890	525	387
ENSGALG00000011228	486	238	379	224
ENSGALG00000016027	996	554	524	401
ENSGALG00000000397	975	744	485	491
ENSGALG00000003712	3200	1907	1519	955
ENSGALG00000017073	84	25	73	77
ENSGALG00000041123	520	406	307	252
ENSGALG00000035116	386	278	308	233
ENSGALG00000054614	37	21	21	11
ENSGALG00000001387	308	288	248	251
ENSGALG00000001429	475	303	484	293
ENSGALG00000041897	8	1	5	2
ENSGALG00000038202	320	248	323	283
ENSGALG00000009050	708	487	635	169
ENSGALG00000032681	657	846	341	432
ENSGALG00000027591	1167	997	845	836
ENSGALG00000004957	175	126	115	137
ENSGALG00000011947	317	270	206	151
ENSGALG00000033663	14223	9169	7630	3759
ENSGALG00000053549	680	578	304	173
ENSGALG00000047947	899	615	1166	816
ENSGALG00000002305	434	261	240	310
ENSGALG00000007101	2000	1533	1075	933
ENSGALG00000038222	654	575	465	359
ENSGALG00000038044	89	48	48	54
ENSGALG00000004357	12952	12932	3929	2393
ENSGALG00000001220	1732	1074	1728	1290
ENSGALG00000054646	4	0	5	2
ENSGALG00000033102	1869	1391	1657	1263
ENSGALG00000040553	1373	1094	779	571
ENSGALG00000005737	766	536	519	588
ENSGALG00000015358	12	8	7	2
ENSGALG00000043047	60	46	70	68
ENSGALG00000005676	1775	1137	353	217
ENSGALG00000002588	1306	969	2000	1026
ENSGALG00000010087	635	446	267	274
ENSGALG00000035584	8	5	0	0
ENSGALG00000012921	2089	2486	6848	5564
ENSGALG00000003457	3143	2584	9434	7598
ENSGALG00000030793	0	0	2	2
ENSGALG00000006327	563	226	227	255
ENSGALG00000012489	423	339	248	216
ENSGALG00000032732	1828	855	1101	732
ENSGALG00000002399	304	221	213	183
ENSGALG00000016062	387	193	322	241
ENSGALG00000006794	540	370	819	566
ENSGALG00000001729	1076	1006	481	200
ENSGALG00000034487	1516	467	487	499
ENSGALG00000039682	8026	5132	2332	1111
ENSGALG00000039294	471	436	479	502
ENSGALG00000054560	11	15	12	20
ENSGALG00000005507	3282	2382	1458	1111
ENSGALG00000010193	520	400	596	429
ENSGALG00000034430	30	9	13	7
ENSGALG00000052624	4	1	3	1
ENSGALG00000047203	848	742	650	672
ENSGALG00000039734	1097	731	1376	969
ENSGALG00000009963	514	112	1013	134
ENSGALG00000003308	1022	761	609	488
ENSGALG00000005654	1153	912	746	528
ENSGALG00000031699	935	380	453	364
ENSGALG00000020253	74	46	199	138
ENSGALG00000009714	205	61	63	71
ENSGALG00000030397	1389	1472	506	715
ENSGALG00000002561	119	48	80	65
ENSGALG00000026119	499	506	330	269
ENSGALG00000034111	0	0	8	4
ENSGALG00000013036	11656	7384	6435	2735
ENSGALG00000003532	30731	21193	24695	24456
ENSGALG00000002131	434	367	266	257
ENSGALG00000003076	28	24	138	97
ENSGALG00000011573	293	175	227	239
ENSGALG00000001798	261	159	164	165
ENSGALG00000005979	497	307	223	211
ENSGALG00000030493	25	30	9	4
ENSGALG00000041494	3376	2207	1075	987
ENSGALG00000025882	1080	997	1188	1064
ENSGALG00000003584	315	146	193	54
ENSGALG00000007804	204	105	44	43
ENSGALG00000033626	311	158	218	173
ENSGALG00000036355	332	266	225	133
ENSGALG00000003590	18	11	15	24
ENSGALG00000008165	238	76	82	63
ENSGALG00000045949	21	10	13	9
ENSGALG00000037520	7	22	1	4
ENSGALG00000006689	883	528	1189	683
ENSGALG00000026983	38	25	61	69
ENSGALG00000015288	347	178	181	114
ENSGALG00000044278	613	525	258	207
ENSGALG00000016692	12	6	6	6
ENSGALG00000005947	2706	1364	8891	7223
ENSGALG00000008497	5373	2839	8211	10511
ENSGALG00000001313	6273	3745	3290	2917
ENSGALG00000048270	2	1	3	0
ENSGALG00000008507	2692	2328	2686	2528
ENSGALG00000016379	373	148	198	204
ENSGALG00000037076	473	227	197	119
ENSGALG00000000390	423	206	324	256
ENSGALG00000016105	206	121	214	205
ENSGALG00000026385	118	51	31	14
ENSGALG00000004899	2843	1617	1634	1390
ENSGALG00000016731	1347	1357	1065	1087
ENSGALG00000032173	494	461	457	411
ENSGALG00000055009	3	3	3	3
ENSGALG00000014784	260	146	224	241
ENSGALG00000002554	778	586	449	424
ENSGALG00000007909	12	7	14	19
ENSGALG00000032997	96	105	269	188
ENSGALG00000050052	4	2	4	3
ENSGALG00000001964	539	387	386	362
ENSGALG00000013795	2214	2010	6539	5474
ENSGALG00000007762	5670	5209	4725	4956
ENSGALG00000039193	7	0	5	0
ENSGALG00000036490	2345	1384	1364	1247
ENSGALG00000009576	113	67	128	125
ENSGALG00000048857	0	9	7	6
ENSGALG00000009583	2698	1791	1380	950
ENSGALG00000034950	19	4	19	6
ENSGALG00000002095	3460	2399	2445	1801
ENSGALG00000035940	204	140	75	94
ENSGALG00000001506	19	4	17	4
ENSGALG00000003766	2276	1740	1262	1002
ENSGALG00000030719	2	0	9	3
ENSGALG00000049929	490	340	334	309
ENSGALG00000003035	43	15	16	30
ENSGALG00000009981	96	38	50	29
ENSGALG00000005707	946	526	543	386
ENSGALG00000007970	2205	1365	1612	1764
ENSGALG00000003029	174	110	116	77
ENSGALG00000047176	42	83	23	24
ENSGALG00000041787	1494	699	554	816
ENSGALG00000001942	272	136	211	151
ENSGALG00000002511	2	0	3	3
ENSGALG00000053889	609	510	339	332
ENSGALG00000010985	273	173	168	155
ENSGALG00000051766	1738	591	991	827
ENSGALG00000013742	1388	899	640	297
ENSGALG00000009569	965	647	510	535
ENSGALG00000010746	3793	2149	2091	1694
ENSGALG00000054761	42	14	673	211
ENSGALG00000005745	1450	864	1188	1127
ENSGALG00000049593	1168	853	909	640
ENSGALG00000001774	54	17	27	34
ENSGALG00000032893	40	31	10	1
ENSGALG00000016934	18	10	13	5
ENSGALG00000013532	6053	3967	3103	2339
ENSGALG00000002170	0	0	11	18
ENSGALG00000005860	729	351	342	246
ENSGALG00000009995	82	29	45	12
ENSGALG00000052240	213	169	348	336
ENSGALG00000010768	143	46	62	54
ENSGALG00000033609	4645	3987	4076	2568
ENSGALG00000054546	5	2	2	3
ENSGALG00000015436	22150	16989	10968	6813
ENSGALG00000040136	1670	1467	5184	2436
ENSGALG00000033207	779	429	265	160
ENSGALG00000003820	4068	2806	3661	1648
ENSGALG00000012264	147	104	68	65
ENSGALG00000013824	1020	1174	2024	2275
ENSGALG00000039347	1666	900	1316	1026
ENSGALG00000031493	2621	2035	2997	2571
ENSGALG00000012601	21	16	5	10
ENSGALG00000029238	1700	1682	4506	3957
ENSGALG00000052974	8	11	10	6
ENSGALG00000041993	729	372	293	256
ENSGALG00000004878	39	31	22	30
ENSGALG00000008847	467	356	2199	1896
ENSGALG00000040889	696	454	509	430
ENSGALG00000023703	772	433	1032	797
ENSGALG00000054223	2	2	2	7
ENSGALG00000006045	92	47	40	41
ENSGALG00000003682	915	853	720	612
ENSGALG00000053127	42	35	38	15
ENSGALG00000054342	34	6	29	36
ENSGALG00000050315	2900	2803	3032	3434
ENSGALG00000049260	284	119	255	245
ENSGALG00000016931	21	8	26	21
ENSGALG00000004693	2432	1788	1586	942
ENSGALG00000009564	70	30	17	12
ENSGALG00000042321	6938	3692	6473	5391
ENSGALG00000016512	1413	1208	1194	869
ENSGALG00000052689	150	136	151	137
ENSGALG00000016732	407	242	272	327
ENSGALG00000051781	12	12	16	10
ENSGALG00000051567	161	95	67	64
ENSGALG00000052731	5	3	3	3
ENSGALG00000016968	22	10	35	26
ENSGALG00000006561	798	604	469	242
ENSGALG00000013135	12430	4784	3272	3208
ENSGALG00000004245	400	301	135	118
ENSGALG00000028506	733	395	352	254
ENSGALG00000037327	137	62	97	80
ENSGALG00000030287	13	1	5	0
ENSGALG00000007711	11850	8868	9675	5270
ENSGALG00000005383	483	370	406	299
ENSGALG00000011427	655	487	522	433
ENSGALG00000006973	1198	826	2018	1761
ENSGALG00000030703	663	419	144	81
ENSGALG00000003683	260	213	190	145
ENSGALG00000008750	274	164	196	222
ENSGALG00000013438	756	488	447	347
ENSGALG00000043734	159	100	188	228
ENSGALG00000038385	1043	599	521	251
ENSGALG00000035575	677	421	434	349
ENSGALG00000023937	727	803	514	455
ENSGALG00000016908	2	2	2	0
ENSGALG00000027922	119	68	78	83
ENSGALG00000041418	2471	1784	1537	990
ENSGALG00000047063	46	18	52	22
ENSGALG00000029279	6	6	4	5
ENSGALG00000010323	110	87	180	171
ENSGALG00000034821	1402	595	528	420
ENSGALG00000000122	14063	10526	13622	8825
ENSGALG00000029329	6	2	67	57
ENSGALG00000038527	20	9	10	18
ENSGALG00000002345	564	379	457	391
ENSGALG00000026955	1	2	3	1
ENSGALG00000001412	611	390	1375	1006
ENSGALG00000030502	16	9	41	5
ENSGALG00000015084	6	0	4	0
ENSGALG00000030569	1083	664	890	632
ENSGALG00000010553	635	415	411	226
ENSGALG00000010798	816	432	337	114
ENSGALG00000010150	781	559	233	234
ENSGALG00000012592	70	17	38	40
ENSGALG00000009551	2485	1583	1279	964
ENSGALG00000008857	871	724	662	473
ENSGALG00000005805	358	252	138	39
ENSGALG00000029449	242	132	267	165
ENSGALG00000026055	35	12	56	6
ENSGALG00000006788	1600	914	1122	1096
ENSGALG00000015044	157	73	97	109
ENSGALG00000001678	388	387	278	280
ENSGALG00000037170	217	204	1488	1626
