	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_8h	chicken_d_lps_8h
ENSGALG00010012962	365	264	383	214
ENSGALG00010011593	180	124	226	144
ENSGALG00010023862	200	141	167	89
ENSGALG00010027360	1426	1207	1391	705
ENSGALG00010012049	7430	4413	6736	3172
ENSGALG00010011603	56	43	52	37
ENSGALG00010022673	273	160	231	119
ENSGALG00010011607	47	42	56	36
ENSGALG00010011612	4	1	8	9
ENSGALG00010026553	63	26	58	24
ENSGALG00010003263	83	49	43	39
ENSGALG00010013144	74	48	114	51
ENSGALG00010011614	16	20	13	2
ENSGALG00010011916	702	453	622	343
ENSGALG00010009116	6	1	7	0
ENSGALG00010011617	875	606	665	540
ENSGALG00010015490	6581	4396	4636	2537
ENSGALG00010011621	1522	910	1338	633
ENSGALG00010013079	559	389	444	238
ENSGALG00010011622	6363	3556	4793	2198
ENSGALG00010017754	309	319	388	209
ENSGALG00010019461	1048	492	533	722
ENSGALG00010027036	4931	3406	4763	2150
ENSGALG00010005911	171	79	119	37
ENSGALG00010011626	192	115	153	62
ENSGALG00010023193	2981	1795	2273	2034
ENSGALG00010012676	223	168	197	139
ENSGALG00010013406	33	11	31	13
ENSGALG00010011628	37	6	43	2
ENSGALG00010011630	307	219	288	151
ENSGALG00010016266	14	3	18	3
ENSGALG00010017629	157	98	142	89
ENSGALG00010009172	306	131	207	99
ENSGALG00010011637	317	277	342	203
ENSGALG00010017033	392	274	440	247
ENSGALG00010011639	262	184	145	82
ENSGALG00010002623	2357	2546	1790	647
ENSGALG00010011647	990	910	800	455
ENSGALG00010017858	3616	1596	3275	1537
ENSGALG00010027711	53	51	42	32
ENSGALG00010017886	1103	749	1172	592
ENSGALG00010029654	126	78	171	52
ENSGALG00010024628	211	81	269	89
ENSGALG00010011651	1669	1154	1832	807
ENSGALG00010011653	2410	2008	1753	1257
ENSGALG00010002722	143	78	139	37
ENSGALG00010012756	850	444	1066	547
ENSGALG00010019724	12	10	12	4
ENSGALG00010012851	277	386	237	131
ENSGALG00010015194	737	403	696	463
ENSGALG00010024514	998	446	889	480
ENSGALG00010016978	5	2	6	2
ENSGALG00010011659	2791	1991	3286	2605
ENSGALG00010013612	20	16	14	13
ENSGALG00010011660	365	195	427	182
ENSGALG00010011662	265	163	288	176
ENSGALG00010011664	863	922	806	427
ENSGALG00010022419	10	10	11	7
ENSGALG00010002309	22	13	28	11
ENSGALG00010011667	306	219	265	159
ENSGALG00010013797	34	6	24	12
ENSGALG00010011670	406	377	386	228
ENSGALG00010011671	229	130	235	48
ENSGALG00010022718	138	72	112	59
ENSGALG00010008015	16	6	8	4
ENSGALG00010012263	127	58	90	21
ENSGALG00010020655	9	10	20	6
ENSGALG00010007955	341	265	361	147
ENSGALG00010011677	2078	1246	1646	999
ENSGALG00010029673	3101	1802	3344	1855
ENSGALG00010011682	1815	1032	1570	746
ENSGALG00010011685	317	204	379	181
ENSGALG00010011702	1121	741	1117	677
ENSGALG00010012007	66	48	85	44
ENSGALG00010011708	3024	2742	2783	1650
ENSGALG00010011709	28	33	15	5
ENSGALG00010013387	1010	700	744	548
ENSGALG00010008162	18	1	17	1
ENSGALG00010011714	136	83	70	15
ENSGALG00010000280	461	119	450	76
ENSGALG00010013928	2	1	3	4
ENSGALG00010017285	33	16	33	9
ENSGALG00010011729	2422	1562	2587	744
ENSGALG00010029617	9165	6681	7563	6236
ENSGALG00010018287	622	300	514	267
ENSGALG00010028903	38	21	33	10
ENSGALG00010011749	5	0	95	161
ENSGALG00010027983	894	666	753	416
ENSGALG00010021051	295	152	311	177
ENSGALG00010022238	3227	1386	2549	1060
ENSGALG00010013349	887	415	1106	455
ENSGALG00010011758	1304	1733	1138	467
ENSGALG00010020252	18	9	22	88
ENSGALG00010011759	2235	2044	2395	1377
ENSGALG00010014120	8	1	10	4
ENSGALG00010003471	855	537	979	699
ENSGALG00010015174	162	102	130	51
ENSGALG00010022719	1338	834	1080	461
ENSGALG00010003871	769	297	683	267
ENSGALG00010016225	311	170	240	140
ENSGALG00010028919	30	34	28	17
ENSGALG00010011770	162	137	166	80
ENSGALG00010011775	633	435	615	340
ENSGALG00010011776	2579	1623	2667	1621
ENSGALG00010015521	1187	874	1357	772
ENSGALG00010009489	2305	1406	2314	1465
ENSGALG00010002766	5	4	3	1
ENSGALG00010017588	4	0	5	0
ENSGALG00010011779	48	40	20	2
ENSGALG00010025548	11	4	3	10
ENSGALG00010024870	2912	2045	2886	1699
ENSGALG00010012079	20	44	31	45
ENSGALG00010013777	119	55	116	45
ENSGALG00010023219	299	134	259	85
ENSGALG00010011789	4600	4263	4541	2309
ENSGALG00010018534	594	286	594	347
ENSGALG00010018909	160	98	105	71
ENSGALG00010011793	57594	62677	45639	29597
ENSGALG00010017870	3047	1537	3403	1591
ENSGALG00010005463	55	43	70	18
ENSGALG00010011797	2462	2646	1857	1149
ENSGALG00010001678	1180	562	1037	387
ENSGALG00010011808	3346	2691	3311	1852
ENSGALG00010012219	1480	1375	1013	747
ENSGALG00010002758	129	188	57	31
ENSGALG00010013476	611	332	547	254
ENSGALG00010007439	20	9	8	1
ENSGALG00010011817	1331	599	834	317
ENSGALG00010002464	1396	690	1154	711
ENSGALG00010011819	2713	2185	2220	1073
ENSGALG00010029763	516	381	543	376
ENSGALG00010027321	87855	43851	95047	57005
ENSGALG00010014645	925	632	700	505
ENSGALG00010014878	636	468	687	331
ENSGALG00010004147	416	232	391	208
ENSGALG00010016893	4882	3463	3274	2318
ENSGALG00010014477	7799	5433	5228	3703
ENSGALG00010009702	379	165	394	196
ENSGALG00010011843	699	300	404	192
ENSGALG00010011850	8	0	3	0
ENSGALG00010011856	652	356	521	225
ENSGALG00010023262	1343	1851	1548	902
ENSGALG00010013369	915	509	813	375
ENSGALG00010011860	662	474	976	782
ENSGALG00010015574	18	2	12	1
ENSGALG00010014200	341	210	276	141
ENSGALG00010011866	596	482	511	305
ENSGALG00010011867	153	90	109	60
ENSGALG00010029490	4	4	0	0
ENSGALG00010017522	1237	994	1364	961
ENSGALG00010014122	12463	6687	7601	6089
ENSGALG00010011870	7	0	7	0
ENSGALG00010013698	3	6	1	0
ENSGALG00010021837	58	13	55	29
ENSGALG00010011873	109	122	76	35
ENSGALG00010012861	374	244	365	223
ENSGALG00010016566	3	2	5	3
ENSGALG00010001295	2961	2639	2771	1780
ENSGALG00010013538	34	6	78	4
ENSGALG00010011875	2	2	0	0
ENSGALG00010001546	435	187	507	183
ENSGALG00010011881	346	179	325	208
ENSGALG00010002459	2238	1657	2015	1177
ENSGALG00010011882	117	51	98	41
ENSGALG00010011883	1078	608	769	324
ENSGALG00010004297	12	4	49	31
ENSGALG00010011888	2011	1124	1906	901
ENSGALG00010005449	723	447	694	382
ENSGALG00010013341	1	8	1	3
ENSGALG00010021532	530	467	457	214
ENSGALG00010008187	1003	885	1097	561
ENSGALG00010011895	2	2	2	0
ENSGALG00010023686	145	75	217	94
ENSGALG00010017834	3	5	5	0
ENSGALG00010011896	895	866	560	149
ENSGALG00010011899	855	648	668	256
ENSGALG00010022862	974	665	822	566
ENSGALG00010018867	7173	5727	8895	5997
ENSGALG00010011900	4	7	1	5
ENSGALG00010013977	5411	2833	3390	1242
ENSGALG00010008409	1272	1077	1307	789
ENSGALG00010004903	18	10	9	4
ENSGALG00010019016	110	40	82	51
ENSGALG00010026234	1982	1635	1866	1266
ENSGALG00010012569	461	265	481	187
ENSGALG00010006293	230	201	183	49
ENSGALG00010017644	4025	3789	3538	1737
ENSGALG00010011922	1800	664	1324	473
ENSGALG00010028168	513	382	559	409
ENSGALG00010018590	53	30	58	41
ENSGALG00010011466	900	491	1095	473
ENSGALG00010011926	825	628	741	246
ENSGALG00010010745	1466	904	1257	665
ENSGALG00010011927	6	3	5	0
ENSGALG00010011929	1271	865	1080	505
ENSGALG00010018530	20	14	16	34
ENSGALG00010029364	175	100	256	117
ENSGALG00010011930	1301	803	1460	814
ENSGALG00010011932	5034	3076	4006	1414
ENSGALG00010021734	787	467	581	567
ENSGALG00010011935	2113	828	2213	859
ENSGALG00010028101	431	340	488	408
ENSGALG00010011936	1754	931	2198	1146
ENSGALG00010009216	26	25	13	3
ENSGALG00010012194	2170	1935	2140	767
ENSGALG00010027919	450	309	370	214
ENSGALG00010004085	1488	951	1250	467
ENSGALG00010011941	5175	4592	3451	1214
ENSGALG00010025160	426	328	491	289
ENSGALG00010015013	1135	601	1107	666
ENSGALG00010011950	6763	2566	12070	5426
ENSGALG00010011452	15	8	5	11
ENSGALG00010011952	3438	1760	3479	1376
ENSGALG00010018406	200	148	293	188
ENSGALG00010007901	2	4	0	0
ENSGALG00010011954	50	28	43	34
ENSGALG00010011956	20	18	8	0
ENSGALG00010011960	3	0	2	3
ENSGALG00010000785	1436	909	1393	684
ENSGALG00010011961	481	131	281	214
ENSGALG00010011964	1180	1010	999	603
ENSGALG00010011966	3137	1326	2556	797
ENSGALG00010013449	20	8	29	1
ENSGALG00010013305	3707	3170	3511	1392
ENSGALG00010014218	919	787	592	298
ENSGALG00010011746	1385	895	1255	909
ENSGALG00010011969	289	178	348	166
ENSGALG00010022456	2792	2003	3367	2087
ENSGALG00010011972	357	209	444	214
ENSGALG00010011979	926	377	794	401
ENSGALG00010015115	5	1	3	3
ENSGALG00010029670	1700	945	1848	1256
ENSGALG00010029177	914	556	802	431
ENSGALG00010023090	391	285	315	168
ENSGALG00010011982	1001	412	807	360
ENSGALG00010011984	1506	2492	750	972
ENSGALG00010011988	3285	2636	3205	1915
ENSGALG00010011989	162	131	256	96
ENSGALG00010011992	361	189	409	201
ENSGALG00010004778	72	41	29	11
ENSGALG00010017135	234	68	203	113
ENSGALG00010011998	2655	4679	1904	610
ENSGALG00010012001	467	281	380	169
ENSGALG00010012010	5	9	7	2
ENSGALG00010010733	150	98	124	67
ENSGALG00010015253	2603	1562	2250	1289
ENSGALG00010018532	959	745	635	359
ENSGALG00010020321	1484	1007	1420	875
ENSGALG00010012015	350	69	299	454
ENSGALG00010012016	1495	1221	1446	816
ENSGALG00010018865	70	47	47	11
ENSGALG00010019001	676	269	410	9
ENSGALG00010016592	511	199	482	202
ENSGALG00010012021	1934	1477	1773	914
ENSGALG00010017467	7	0	11	3
ENSGALG00010020776	2685	2296	2538	1337
ENSGALG00010024593	5842	3033	5704	3007
ENSGALG00010007353	157	130	194	87
ENSGALG00010015967	74	38	64	37
ENSGALG00010021266	784	635	864	424
ENSGALG00010012028	7055	8310	6821	2761
ENSGALG00010000483	16	12	12	4
ENSGALG00010012031	1690	1394	1307	839
ENSGALG00010012035	2	9	0	0
ENSGALG00010005337	179	227	319	50
ENSGALG00010013221	462	227	432	156
ENSGALG00010000293	503	149	719	163
ENSGALG00010012041	1216	426	1367	619
ENSGALG00010017571	1515	1065	1364	931
ENSGALG00010017693	284	188	239	95
ENSGALG00010017563	76	52	31	18
ENSGALG00010016303	2033	1756	1852	1392
ENSGALG00010027672	1907	968	1596	914
ENSGALG00010012043	4263	2149	4004	1883
ENSGALG00010012045	3016	1240	3023	1797
ENSGALG00010001200	22	15	26	38
ENSGALG00010012055	4	5	4	1
ENSGALG00010012058	4	2	4	1
ENSGALG00010012062	457	230	101	1
ENSGALG00010018233	6297	4657	5182	2023
ENSGALG00010012271	22	26	19	10
ENSGALG00010021862	2247	775	1570	723
ENSGALG00010012064	3734	3487	3816	2046
ENSGALG00010012066	643	391	572	256
ENSGALG00010024413	4444	3460	4223	2778
ENSGALG00010012067	423	230	305	163
ENSGALG00010008153	1723	1008	1563	762
ENSGALG00010011304	618	421	610	312
ENSGALG00010012070	58	43	103	35
ENSGALG00010008850	628	398	986	943
ENSGALG00010012071	631	551	600	339
ENSGALG00010018545	4	1	5	1
ENSGALG00010018415	92	48	149	292
ENSGALG00010005465	359	247	385	298
ENSGALG00010012075	199	107	201	142
ENSGALG00010012076	6	0	3	2
ENSGALG00010012081	343	146	274	117
ENSGALG00010025869	460	273	503	284
ENSGALG00010023103	1227	634	680	584
ENSGALG00010012082	28	23	42	9
ENSGALG00010012086	96	43	97	47
ENSGALG00010012087	27	27	37	39
ENSGALG00010012088	5415	3765	5642	3508
ENSGALG00010019079	3108	1762	2983	1610
ENSGALG00010029464	6	2	3	3
ENSGALG00010024803	1339	1341	1212	700
ENSGALG00010012089	35	24	22	12
ENSGALG00010000231	206	143	161	73
ENSGALG00010012090	966	548	991	467
ENSGALG00010024145	33	25	61	41
ENSGALG00010012093	1933	944	1763	860
ENSGALG00010012096	74	60	87	35
ENSGALG00010013398	2975	1554	2436	1193
ENSGALG00010016671	1589	1565	1375	449
ENSGALG00010023207	167	114	119	43
ENSGALG00010012097	457	210	505	410
ENSGALG00010019005	178	56	144	52
ENSGALG00010021477	528	351	503	322
ENSGALG00010005132	468	263	325	156
ENSGALG00010012101	784	566	625	211
ENSGALG00010009198	64	25	49	16
ENSGALG00010024356	597	393	646	427
ENSGALG00010021736	4378	3552	3976	2425
ENSGALG00010016383	172	130	121	90
ENSGALG00010012102	8394	6280	6265	4533
ENSGALG00010012103	1143	1018	1036	765
ENSGALG00010013257	2471	1353	2325	1279
ENSGALG00010021075	19	13	24	30
ENSGALG00010012106	5	4	1	0
ENSGALG00010012112	1510	1366	1441	688
ENSGALG00010015829	3054	1238	2179	817
ENSGALG00010027864	621	391	665	324
ENSGALG00010021242	168	102	126	70
ENSGALG00010012116	1212	593	923	521
ENSGALG00010012120	185	169	607	193
ENSGALG00010011401	506	238	417	231
ENSGALG00010015813	438	294	458	234
ENSGALG00010012122	26	41	1	4
ENSGALG00010012124	1738	1160	1952	874
ENSGALG00010012125	52	28	26	17
ENSGALG00010023374	11	6	2	0
ENSGALG00010012285	0	0	2	3
ENSGALG00010021529	1622	967	1344	627
ENSGALG00010012126	2	2	1	0
ENSGALG00010000618	34	8	13	8
ENSGALG00010012130	34	12	42	22
ENSGALG00010012136	326	101	276	89
ENSGALG00010010195	2	1	2	0
ENSGALG00010012144	811	566	852	440
ENSGALG00010012145	644	324	530	254
ENSGALG00010028328	3951	2841	3991	2458
ENSGALG00010012157	57	68	51	29
ENSGALG00010024667	1076	839	1036	504
ENSGALG00010012171	24	34	20	1
ENSGALG00010027401	460	471	500	161
ENSGALG00010002192	48	39	75	35
ENSGALG00010012172	874	499	756	314
ENSGALG00010001276	87	53	94	25
ENSGALG00010013527	244	121	163	99
ENSGALG00010012179	665	579	619	321
ENSGALG00010012180	375	298	375	213
ENSGALG00010028132	33	22	33	36
ENSGALG00010008118	4	13	10	31
ENSGALG00010018701	76	57	84	49
ENSGALG00010005553	139	122	91	32
ENSGALG00010012186	47	1	55	1
ENSGALG00010023668	415	184	415	362
ENSGALG00010012187	242	148	153	6
ENSGALG00010012195	1903	1057	1696	1223
ENSGALG00010023706	926	617	984	688
ENSGALG00010021090	43	7	253	195
ENSGALG00010012196	33	12	49	8
ENSGALG00010022691	2	0	2	2
ENSGALG00010012199	80	50	62	34
ENSGALG00010004117	1524	1314	893	152
ENSGALG00010007803	20	8	32	13
ENSGALG00010029518	622	373	558	392
ENSGALG00010016937	2742	1772	2528	1958
ENSGALG00010012209	16	12	12	11
ENSGALG00010012210	310	184	366	191
ENSGALG00010012211	25	18	28	16
ENSGALG00010017766	373	201	359	206
ENSGALG00010012212	20	6	19	3
ENSGALG00010000386	587	300	498	182
ENSGALG00010010499	114	106	140	56
ENSGALG00010012226	88	8	1017	641
ENSGALG00010012230	4	0	2	0
ENSGALG00010015348	1007	436	912	394
ENSGALG00010012232	5	3	2	1
ENSGALG00010008293	6540	7012	4573	2285
ENSGALG00010012234	383	283	433	215
ENSGALG00010021723	1451	1019	1477	775
ENSGALG00010018707	1590	879	1118	706
ENSGALG00010012236	54	48	43	1
ENSGALG00010011945	54	22	42	25
ENSGALG00010012245	468	267	323	203
ENSGALG00010028198	5814	4209	2624	1528
ENSGALG00010012248	742	666	421	196
ENSGALG00010012250	2397	1682	2132	1061
ENSGALG00010002056	8	7	7	4
ENSGALG00010022838	1645	1171	1532	942
ENSGALG00010011133	576	338	503	230
ENSGALG00010016558	13	3	0	0
ENSGALG00010012266	30	34	27	13
ENSGALG00010006480	125	78	123	75
ENSGALG00010018880	11	2	14	7
ENSGALG00010014355	2251	2633	2978	2008
ENSGALG00010024387	908	629	812	494
ENSGALG00010020982	13	8	17	10
ENSGALG00010018278	144	81	124	70
ENSGALG00010014676	1652	900	1572	712
ENSGALG00010021045	8844	3695	8579	4385
ENSGALG00010022518	888	631	838	580
ENSGALG00010012283	450	50	2252	871
ENSGALG00010012288	850	502	914	629
ENSGALG00010016165	138	32	146	31
ENSGALG00010012293	396	417	173	65
ENSGALG00010020422	360	217	324	122
ENSGALG00010012294	18	13	8	20
ENSGALG00010012295	1658	1012	1356	656
ENSGALG00010012297	12	2	7	7
ENSGALG00010027202	403	282	463	180
ENSGALG00010028081	2720	2036	2678	1616
ENSGALG00010020582	1261	1183	1199	710
ENSGALG00010016797	2502	1476	2293	985
ENSGALG00010011859	7	2	9	1
ENSGALG00010016568	210	222	255	153
ENSGALG00010021205	2	2	0	0
ENSGALG00010011925	1498	789	1272	570
ENSGALG00010016251	110	67	104	76
ENSGALG00010024930	503	262	452	309
ENSGALG00010012309	328	163	363	127
ENSGALG00010029791	1040	737	885	396
ENSGALG00010015929	13	20	10	6
ENSGALG00010022441	386	281	338	292
ENSGALG00010012312	276	101	170	252
ENSGALG00010012315	11647	7378	12570	6575
ENSGALG00010014970	1	1	2	3
ENSGALG00010008419	9	9	18	7
ENSGALG00010013342	12	5	12	7
ENSGALG00010012325	8	5	4	0
ENSGALG00010001400	403	259	345	175
ENSGALG00010012326	629	274	558	219
ENSGALG00010021311	616	465	675	389
ENSGALG00010012334	123	101	122	45
ENSGALG00010008323	27	17	18	11
ENSGALG00010016260	1343	1029	1188	702
ENSGALG00010012336	168	87	205	94
ENSGALG00010003733	759	449	848	482
ENSGALG00010012337	10	0	2	2
ENSGALG00010001698	9578	7409	9923	4922
ENSGALG00010012340	31	19	14	10
ENSGALG00010012342	5	2	5	0
ENSGALG00010015052	567	437	613	348
ENSGALG00010012345	231	204	149	55
ENSGALG00010022088	5	1	10	5
ENSGALG00010012347	13	8	16	1
ENSGALG00010012349	2	2	0	0
ENSGALG00010009195	92	20	1607	933
ENSGALG00010012350	422	267	350	202
ENSGALG00010012353	380	162	432	200
ENSGALG00010024794	3990	2273	2609	1414
ENSGALG00010012354	468	293	176	127
ENSGALG00010012360	8	11	2	10
ENSGALG00010007786	1427	619	1675	838
ENSGALG00010012367	10	12	17	5
ENSGALG00010012188	2	2	1	0
ENSGALG00010021626	636	464	526	384
ENSGALG00010013132	1006	676	811	520
ENSGALG00010012372	806	661	681	330
ENSGALG00010012378	439	312	499	280
ENSGALG00010019012	9338	10318	5394	1548
ENSGALG00010012667	1961	639	1526	644
ENSGALG00010012382	1469	698	1478	1605
ENSGALG00010009189	28	15	15	19
ENSGALG00010012384	5382	2553	4627	2401
ENSGALG00010022166	2208	1595	2650	1595
ENSGALG00010012387	2433	1584	1650	901
ENSGALG00010025064	451	142	409	125
ENSGALG00010002065	1093	778	1012	548
ENSGALG00010010345	17	20	21	10
ENSGALG00010014468	2	4	0	1
ENSGALG00010006552	3	4	7	0
ENSGALG00010012391	10	1	2	0
ENSGALG00010012393	1151	691	944	496
ENSGALG00010012433	16	12	28	16
ENSGALG00010012399	272	153	179	136
ENSGALG00010014936	605	492	495	335
ENSGALG00010012401	406	202	586	313
ENSGALG00010021932	394	194	351	201
ENSGALG00010011447	2307	1609	1571	1048
ENSGALG00010000382	30	10	16	2
ENSGALG00010012404	1639	960	1916	1319
ENSGALG00010027990	135	49	116	95
ENSGALG00010024694	481	221	448	185
ENSGALG00010011496	1111	611	1232	465
ENSGALG00010018085	1585	878	2318	887
ENSGALG00010022162	251	257	333	126
ENSGALG00010012405	10	10	15	2
ENSGALG00010009019	748	603	716	382
ENSGALG00010012412	460	211	342	173
ENSGALG00010014837	491	227	333	230
ENSGALG00010005326	21	12	24	5
ENSGALG00010004070	1081	664	859	536
ENSGALG00010001880	5	2	2	0
ENSGALG00010011433	6655	3241	7278	4322
ENSGALG00010012413	746	319	650	279
ENSGALG00010018508	744	435	905	583
ENSGALG00010016374	2	0	0	3
ENSGALG00010012415	1847	1746	1544	714
ENSGALG00010012422	21	0	9	17
ENSGALG00010022326	318	205	394	195
ENSGALG00010015218	26	11	29	10
ENSGALG00010012428	23	21	60	7
ENSGALG00010025657	67	13	61	16
ENSGALG00010012429	43	31	41	24
ENSGALG00010020945	3151	2732	2112	1196
ENSGALG00010013209	391	216	318	193
ENSGALG00010012436	1	10	3	1
ENSGALG00010002571	1919	1732	1631	945
ENSGALG00010014350	1494	966	1479	625
ENSGALG00010015984	834	615	857	506
ENSGALG00010004872	23	6	17	6
ENSGALG00010012437	776	384	755	273
ENSGALG00010012442	37	6	10	0
ENSGALG00010022186	4097	3692	2946	1444
ENSGALG00010012443	4	7	18	1
ENSGALG00010012445	62	42	37	19
ENSGALG00010017513	390	165	1038	515
ENSGALG00010002173	4	3	0	1
ENSGALG00010012447	934	515	871	428
ENSGALG00010012456	369	216	368	236
ENSGALG00010012458	405	199	430	221
ENSGALG00010016322	37	19	43	44
ENSGALG00010021296	461	321	441	292
ENSGALG00010020705	492	367	491	259
ENSGALG00010004406	46	59	45	28
ENSGALG00010014210	150	118	118	33
ENSGALG00010012466	561	311	537	334
ENSGALG00010004046	2081	954	1774	748
ENSGALG00010012469	336	141	389	141
ENSGALG00010015524	4	9	6	2
ENSGALG00010025558	12	4	5	2
ENSGALG00010014880	87	48	164	93
ENSGALG00010000901	2	2	0	0
ENSGALG00010001868	392	281	427	232
ENSGALG00010012470	1241	904	1171	510
ENSGALG00010012477	45	47	22	38
ENSGALG00010012483	91	27	94	42
ENSGALG00010003487	2	0	0	2
ENSGALG00010015186	7	9	12	5
ENSGALG00010029731	2252	1622	1515	1054
ENSGALG00010012511	2765	1242	1903	1116
ENSGALG00010026232	2162	1588	2334	1411
ENSGALG00010012519	392	232	319	177
ENSGALG00010023809	21	15	25	15
ENSGALG00010012532	152	79	179	103
ENSGALG00010021287	3	7	5	1
ENSGALG00010012535	60	57	38	26
ENSGALG00010010178	6	0	5	5
ENSGALG00010012536	159	73	151	87
ENSGALG00010012538	13915	7147	10693	2979
ENSGALG00010022386	9676	5861	11434	5832
ENSGALG00010012553	527	364	368	209
ENSGALG00010013617	64	40	78	46
ENSGALG00010024019	1898	1537	1809	1264
ENSGALG00010012561	557	252	403	177
ENSGALG00010013192	1323	937	1070	614
ENSGALG00010017843	3173	1867	2335	1245
ENSGALG00010012571	1162	666	824	656
ENSGALG00010021848	293	185	259	142
ENSGALG00010017496	1580	951	1757	1153
ENSGALG00010012583	305	378	244	165
ENSGALG00010015636	80	67	46	13
ENSGALG00010012586	1023	530	909	359
ENSGALG00010012600	1199	1051	1268	699
ENSGALG00010012042	3	2	3	0
ENSGALG00010012240	165	104	178	91
ENSGALG00010012610	13106	9433	14247	7589
ENSGALG00010012614	1965	1030	1907	1100
ENSGALG00010012624	2260	2190	2034	650
ENSGALG00010025544	8622	5290	8080	4233
ENSGALG00010010528	947	694	840	417
ENSGALG00010018450	3	6	12	2
ENSGALG00010012629	2554	1531	2255	1481
ENSGALG00010015894	64	31	58	28
ENSGALG00010012631	223	78	160	91
ENSGALG00010009623	3158	3400	2786	1931
ENSGALG00010012633	1100	642	485	146
ENSGALG00010025239	22	8	15	3
ENSGALG00010018514	240	99	173	21
ENSGALG00010000148	469	197	424	215
ENSGALG00010012648	727	384	1262	888
ENSGALG00010012650	2700	2033	1976	843
ENSGALG00010027524	1242	786	1210	692
ENSGALG00010022545	722	449	705	339
ENSGALG00010001847	12	2	18	4
ENSGALG00010012662	4266	5259	3332	1919
ENSGALG00010012670	69	39	42	6
ENSGALG00010012672	203	132	118	59
ENSGALG00010012682	1012	585	898	518
ENSGALG00010029262	15335	9259	15485	9352
ENSGALG00010021756	428	270	379	138
ENSGALG00010017996	616	429	690	446
ENSGALG00010019215	698	575	740	421
ENSGALG00010012683	2618	2376	1765	1059
ENSGALG00010018137	1224	775	1414	867
ENSGALG00010012685	236	200	184	98
ENSGALG00010012688	238	133	207	106
ENSGALG00010012696	231	116	227	101
ENSGALG00010012702	6	2	14	1
ENSGALG00010018892	871	449	885	574
ENSGALG00010007806	10	13	34	9
ENSGALG00010012709	772	392	615	315
ENSGALG00010012711	279	210	177	217
ENSGALG00010012719	57	50	56	13
ENSGALG00010012723	75	45	55	13
ENSGALG00010013089	2371	1452	2012	826
ENSGALG00010003489	152	39	148	66
ENSGALG00010001895	19	21	25	16
ENSGALG00010017215	8	7	9	5
ENSGALG00010009609	1790	937	1598	690
ENSGALG00010012726	3457	2101	3379	1233
