	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_4h	chicken_d_lps_4h
ENSGALG00010008596	45	15	31	17
ENSGALG00010000711	25	3	19	1
ENSGALG00010002024	21	12	19	6
ENSGALG00010020747	993	645	994	564
ENSGALG00010009672	1052	641	1117	721
ENSGALG00010018583	9	7	62	27
ENSGALG00010006055	9	6	6	2
ENSGALG00010004039	386	241	383	227
ENSGALG00010000586	57	80	92	58
ENSGALG00010023312	1384	682	949	660
ENSGALG00010003848	908	706	1113	556
ENSGALG00010000597	5	7	1	0
ENSGALG00010002581	2519	1871	2826	1584
ENSGALG00010003261	387	170	339	158
ENSGALG00010026111	172	112	202	91
ENSGALG00010005784	3	6	9	1
ENSGALG00010000601	12	1	7	0
ENSGALG00010008172	561	274	561	303
ENSGALG00010014702	84	47	106	48
ENSGALG00010014847	411	182	438	149
ENSGALG00010018102	157	89	211	88
ENSGALG00010027388	806	558	883	440
ENSGALG00010013033	3212	1116	2528	1268
ENSGALG00010019302	1642	849	1395	811
ENSGALG00010005660	662	336	820	421
ENSGALG00010016565	489	316	548	425
ENSGALG00010012091	97	171	114	175
ENSGALG00010001442	1945	1088	1717	581
ENSGALG00010021060	11	2	1	0
ENSGALG00010001104	18029	14773	15937	7752
ENSGALG00010000241	372	145	302	33
ENSGALG00010005177	80	60	44	37
ENSGALG00010009149	40	13	29	54
ENSGALG00010029142	7	2	3	9
ENSGALG00010004240	439	273	479	250
ENSGALG00010003850	741	399	704	456
ENSGALG00010003652	45	21	18	11
ENSGALG00010001493	7	4	3	1
ENSGALG00010004386	4	1	4	0
ENSGALG00010003344	261	137	229	162
ENSGALG00010029505	3210	2975	2964	1325
ENSGALG00010002618	2	4	4	1
ENSGALG00010028888	1062	610	1088	595
ENSGALG00010025212	677	387	723	461
ENSGALG00010021655	1410	984	1660	838
ENSGALG00010004380	608	425	640	343
ENSGALG00010027650	1450	1105	1494	841
ENSGALG00010018377	38	9	55	7
ENSGALG00010000447	86	17	66	43
ENSGALG00010026344	146	118	176	154
ENSGALG00010008438	16	23	26	8
ENSGALG00010012175	3814	1347	4916	2942
ENSGALG00010020130	2491	1443	2036	1406
ENSGALG00010002438	3	2	0	0
ENSGALG00010009142	895	494	851	580
ENSGALG00010018855	0	2	4	8
ENSGALG00010014244	3817	2895	4367	2420
ENSGALG00010022214	412	138	242	92
ENSGALG00010017154	28	19	43	21
ENSGALG00010023778	7	2	0	2
ENSGALG00010020569	1447	887	1813	1002
ENSGALG00010000870	11	4	5	0
ENSGALG00010010710	184	114	266	142
ENSGALG00010029230	2812	3781	2874	1439
ENSGALG00010029165	382	306	412	267
ENSGALG00010011688	4	1	4	12
ENSGALG00010003894	1006	825	1156	736
ENSGALG00010007777	1058	739	826	619
ENSGALG00010006678	6	5	12	1
ENSGALG00010013583	27	24	31	5
ENSGALG00010013283	14	2	25	8
ENSGALG00010000613	403	301	464	234
ENSGALG00010002781	3374	2630	4068	2046
ENSGALG00010005191	395	341	467	213
ENSGALG00010007425	1611	1107	1905	1218
ENSGALG00010006249	616	457	672	390
ENSGALG00010006031	647	303	580	335
ENSGALG00010024550	2	2	4	0
ENSGALG00010012966	1694	1120	1719	802
ENSGALG00010022304	634	373	1182	537
ENSGALG00010017582	942	777	962	524
ENSGALG00010001149	305	169	337	452
ENSGALG00010011634	350	56	8909	16725
ENSGALG00010024498	400	394	468	185
ENSGALG00010004951	182	257	510	153
ENSGALG00010013289	1845	1343	1810	1071
ENSGALG00010005901	10	11	16	11
ENSGALG00010015778	717	460	875	394
ENSGALG00010022006	323	267	388	198
ENSGALG00010017351	4526	1706	4980	1871
ENSGALG00010007393	2067	1757	1755	1322
ENSGALG00010001251	265	127	342	161
ENSGALG00010012607	556	156	523	228
ENSGALG00010028516	2074	1268	2167	942
ENSGALG00010001426	601	306	646	360
ENSGALG00010008825	1096	681	990	558
ENSGALG00010007887	232	70	257	99
ENSGALG00010016929	3	3	3	2
ENSGALG00010006232	654	283	470	279
ENSGALG00010005316	1738	816	1677	822
ENSGALG00010014722	8	3	6	3
ENSGALG00010018323	2119	1212	1294	799
ENSGALG00010027153	271	150	311	171
ENSGALG00010018948	501	354	561	304
ENSGALG00010001705	43240	21103	30551	16736
ENSGALG00010017211	1033	779	1289	754
ENSGALG00010023401	23	12	13	10
ENSGALG00010009602	410	312	329	210
ENSGALG00010009034	2710	2077	2632	1750
ENSGALG00010004728	760	638	598	325
ENSGALG00010002588	1050	857	1229	681
ENSGALG00010001225	716	262	482	255
ENSGALG00010005491	192	132	229	99
ENSGALG00010001204	3078	1744	2503	1598
ENSGALG00010001212	112	37	125	43
ENSGALG00010010626	3	2	2	0
ENSGALG00010025936	1241	532	1241	680
ENSGALG00010016452	679	423	696	356
ENSGALG00010005278	921	759	1394	749
ENSGALG00010000625	606	268	688	278
ENSGALG00010027970	21	21	28	8
ENSGALG00010005111	8	5	29	18
ENSGALG00010003826	756	450	629	378
ENSGALG00010007713	314	151	374	184
ENSGALG00010025790	1028	612	817	657
ENSGALG00010018259	3463	4499	3210	1659
ENSGALG00010016676	1920	1130	2058	877
ENSGALG00010021580	1557	1261	1405	799
ENSGALG00010013664	1143	724	1015	569
ENSGALG00010016395	225	162	151	136
ENSGALG00010014873	302	158	313	141
ENSGALG00010011978	52	41	100	51
ENSGALG00010013048	598	365	674	476
ENSGALG00010003136	3645	3250	4401	2626
ENSGALG00010000402	5	0	10	1
ENSGALG00010005432	7	2	5	2
ENSGALG00010014876	1029	568	864	418
ENSGALG00010002161	14	10	10	3
ENSGALG00010022930	1026	692	1210	485
ENSGALG00010000718	8621	5425	9623	4751
ENSGALG00010024948	3	2	7	4
ENSGALG00010021247	46	21	47	19
ENSGALG00010005166	1088	567	789	403
ENSGALG00010001385	44	4	40	3
ENSGALG00010004342	518	308	456	186
ENSGALG00010013275	5343	3280	4919	2630
ENSGALG00010003838	379	147	508	176
ENSGALG00010016431	214	35	169	92
ENSGALG00010023665	259	153	411	269
ENSGALG00010013314	99	14	73	10
ENSGALG00010017228	6437	2793	5347	2476
ENSGALG00010022435	1098	674	1080	604
ENSGALG00010017805	728	492	718	496
ENSGALG00010021436	8	9	4	3
ENSGALG00010001070	180	94	169	67
ENSGALG00010012135	630	388	418	319
ENSGALG00010001642	1201	726	1073	557
ENSGALG00010022161	4136	3115	4066	1662
ENSGALG00010022237	2166	1511	2262	1155
ENSGALG00010021750	204	64	184	74
ENSGALG00010001181	2839	1321	2505	1565
ENSGALG00010016182	1716	1227	1806	1057
ENSGALG00010006517	103	45	104	73
ENSGALG00010000632	19	7	5	7
ENSGALG00010019230	1304	747	1669	893
ENSGALG00010012529	643	294	649	262
ENSGALG00010001938	290	204	453	293
ENSGALG00010012341	1768	934	1645	644
ENSGALG00010014539	1067	490	1011	556
ENSGALG00010018555	1082	897	1061	550
ENSGALG00010003696	2	0	0	2
ENSGALG00010029638	53	27	111	69
ENSGALG00010017473	1999	1635	2112	1402
ENSGALG00010009098	1443	1013	1322	1612
ENSGALG00010005376	642	544	757	527
ENSGALG00010017584	696	721	697	385
ENSGALG00010003844	147	42	153	65
ENSGALG00010005975	836	675	1053	551
ENSGALG00010013778	2	3	4	8
ENSGALG00010001466	2632	519	986	296
ENSGALG00010025738	942	148	990	343
ENSGALG00010001119	2442	1599	3538	1452
ENSGALG00010009620	33	14	16	26
ENSGALG00010003767	39	76	186	23
ENSGALG00010007851	157	1	168	0
ENSGALG00010027943	1780	971	1419	798
ENSGALG00010008286	61	45	22	5
ENSGALG00010002840	13	10	8	4
ENSGALG00010025600	1801	1251	2001	904
ENSGALG00010024705	28	3	33	2
ENSGALG00010000654	476	327	451	247
ENSGALG00010001462	2573	1763	2937	1616
ENSGALG00010018166	3	14	14	4
ENSGALG00010002807	4066	2751	3163	1219
ENSGALG00010018019	193	96	178	98
ENSGALG00010025026	432	350	490	347
ENSGALG00010000465	2672	1543	2918	1521
ENSGALG00010010231	26	5	40	26
ENSGALG00010016205	161	102	157	47
ENSGALG00010024684	7	4	11	8
ENSGALG00010018185	5270	3221	4896	2610
ENSGALG00010000641	422	232	505	193
ENSGALG00010003746	2279	1158	1375	713
ENSGALG00010024736	855	596	956	527
ENSGALG00010020084	467	362	410	275
ENSGALG00010001187	1442	1109	1417	896
ENSGALG00010020756	72	86	59	43
ENSGALG00010007902	379	326	390	285
ENSGALG00010008623	641	600	515	196
ENSGALG00010028572	4414	4326	4426	1876
ENSGALG00010024042	303	159	469	206
ENSGALG00010009268	500	312	481	286
ENSGALG00010011912	2381	1390	1980	983
ENSGALG00010000803	229	115	204	153
ENSGALG00010005903	10	2	5	6
ENSGALG00010005544	8	4	7	2
ENSGALG00010016864	13	14	8	43
ENSGALG00010022622	47	22	34	20
ENSGALG00010001347	50	13	38	14
ENSGALG00010006281	418	191	372	154
ENSGALG00010008074	53	18	44	36
ENSGALG00010029314	1942	1301	1756	974
ENSGALG00010023466	3	13	10	1
ENSGALG00010010980	559	219	496	252
ENSGALG00010010214	996	793	1126	541
ENSGALG00010013331	714	442	700	417
ENSGALG00010011446	28	14	23	13
ENSGALG00010001265	4	5	12	2
ENSGALG00010002345	63	28	39	29
ENSGALG00010014302	944	1199	1030	328
ENSGALG00010002567	22	17	24	9
ENSGALG00010000185	9	8	21	8
ENSGALG00010012804	189	130	129	69
ENSGALG00010029663	8406	7539	7682	5400
ENSGALG00010002881	5	2	0	3
ENSGALG00010025155	236	156	252	154
ENSGALG00010008135	278	267	260	155
ENSGALG00010024401	14	19	19	1
ENSGALG00010000656	13	38	32	25
ENSGALG00010007506	77	11	49	20
ENSGALG00010001714	44	13	18	6
ENSGALG00010027310	1870	997	2342	1218
ENSGALG00010024813	582	416	550	328
ENSGALG00010008496	2	0	0	2
ENSGALG00010006136	9	5	6	0
ENSGALG00010005381	4	4	1	0
ENSGALG00010018604	361	144	564	231
ENSGALG00010001595	20	4	11	5
ENSGALG00010008361	4784	2871	4829	2521
ENSGALG00010002926	5	1	9	0
ENSGALG00010000244	19	12	10	2
ENSGALG00010029704	1035	927	855	347
ENSGALG00010011442	432	244	400	236
ENSGALG00010008031	837	331	401	178
ENSGALG00010000134	1702	926	1876	876
ENSGALG00010028912	2961	1679	15680	14517
ENSGALG00010005827	52	15	38	15
ENSGALG00010026355	728	521	807	358
ENSGALG00010009453	583	286	623	296
ENSGALG00010001124	791	233	1016	247
ENSGALG00010003176	20	11	19	8
ENSGALG00010026010	614	680	565	292
ENSGALG00010015980	262	210	382	212
ENSGALG00010000787	162	127	187	93
ENSGALG00010018903	446	182	406	177
ENSGALG00010003878	1884	1262	1881	491
ENSGALG00010018665	55	9	6097	6152
ENSGALG00010005364	16	13	22	7
ENSGALG00010012259	0	5	0	2
ENSGALG00010000049	2188	1526	1832	711
ENSGALG00010002890	130	110	123	67
ENSGALG00010009016	232	149	233	114
ENSGALG00010009109	44	45	43	33
ENSGALG00010011339	5	8	5	1
ENSGALG00010000688	192	136	186	166
ENSGALG00010014240	370	217	370	227
ENSGALG00010018915	2275	2010	1267	614
ENSGALG00010012129	277	143	267	174
ENSGALG00010019062	180	96	139	75
ENSGALG00010001540	976	999	908	746
ENSGALG00010003833	1091	511	1236	654
ENSGALG00010000577	300	164	268	159
ENSGALG00010014154	8	6	5	0
ENSGALG00010005301	9	4	29	17
ENSGALG00010011443	79	77	50	34
ENSGALG00010029841	81	77	89	38
ENSGALG00010014812	394	176	437	199
ENSGALG00010003034	469	303	501	283
ENSGALG00010007952	692	343	709	363
ENSGALG00010008888	2380	1732	2592	1338
ENSGALG00010000147	1486	682	1526	751
ENSGALG00010013639	16	4	5	6
ENSGALG00010001191	857	651	1072	610
ENSGALG00010027954	82	35	48	13
ENSGALG00010008302	853	561	741	508
ENSGALG00010000715	36	15	22	7
ENSGALG00010010435	145	73	83	53
ENSGALG00010002461	3	7	15	7
ENSGALG00010004139	6	3	7	0
ENSGALG00010003691	54	33	79	44
ENSGALG00010000720	3869	3380	3841	2127
ENSGALG00010028182	1581	1048	1700	915
ENSGALG00010001556	1636	1286	1282	490
ENSGALG00010028152	13	12	19	13
ENSGALG00010020244	242	170	292	163
ENSGALG00010016560	458	182	397	178
ENSGALG00010017705	420	288	494	256
ENSGALG00010000724	431	156	350	135
ENSGALG00010012943	318	215	364	223
ENSGALG00010003822	222	163	216	114
ENSGALG00010001835	968	411	951	443
ENSGALG00010012371	29	17	12	0
ENSGALG00010002611	12	8	11	6
ENSGALG00010024688	1608	895	272	182
ENSGALG00010029694	209	113	219	137
ENSGALG00010028161	34	22	113	59
ENSGALG00010012712	403	174	418	147
ENSGALG00010002402	612	447	747	417
ENSGALG00010027664	3310	2823	3726	1258
ENSGALG00010008294	545	382	729	497
ENSGALG00010002231	459	243	469	247
ENSGALG00010024377	16	5	15	9
ENSGALG00010013110	2817	1748	2531	1056
ENSGALG00010001553	75	19	65	20
ENSGALG00010005252	162	67	160	77
ENSGALG00010017509	14	8	8	6
ENSGALG00010009365	991	558	847	430
ENSGALG00010028027	70	0	117	65
ENSGALG00010024031	2224	1324	1897	900
ENSGALG00010012995	215	370	136	16
ENSGALG00010003879	346	176	330	178
ENSGALG00010000377	189	126	202	115
ENSGALG00010016672	1593	1223	1530	795
ENSGALG00010000634	1265	1042	1282	712
ENSGALG00010000777	6292	4321	4895	2824
ENSGALG00010015804	15555	9188	24657	14689
ENSGALG00010009515	1491	1132	1356	841
ENSGALG00010027881	27	15	32	30
ENSGALG00010008036	6	0	2	0
ENSGALG00010014738	2402	1579	2294	1467
ENSGALG00010004060	223	105	98	55
ENSGALG00010007360	0	4	5	0
ENSGALG00010013036	3	2	8	1
ENSGALG00010005890	1658	711	1412	874
ENSGALG00010002706	1077	1186	949	565
ENSGALG00010017941	657	427	762	456
ENSGALG00010000789	49	27	53	9
ENSGALG00010003257	74	119	161	101
ENSGALG00010011802	3254	2064	3146	1956
ENSGALG00010008225	48	25	65	17
ENSGALG00010013419	32	13	26	22
ENSGALG00010009332	929	667	1045	545
ENSGALG00010001475	377	134	433	179
ENSGALG00010018874	334	165	370	138
ENSGALG00010023167	14	15	6	3
ENSGALG00010000619	6	0	4	0
ENSGALG00010003407	453	202	457	222
ENSGALG00010007789	124	64	83	45
ENSGALG00010022211	15	19	13	5
ENSGALG00010001450	9	5	15	2
ENSGALG00010003641	18	3	17	7
ENSGALG00010024655	933	568	1159	569
ENSGALG00010022645	10	26	21	8
ENSGALG00010000784	1256	1197	1238	627
ENSGALG00010027980	616	254	476	274
ENSGALG00010027159	840	630	744	541
ENSGALG00010012275	1190	774	1173	803
ENSGALG00010014179	3326	1945	3480	1870
ENSGALG00010024190	88	44	74	57
ENSGALG00010009313	13	1	11	3
ENSGALG00010001448	7	2	1	1
ENSGALG00010001620	2032	858	1489	803
ENSGALG00010005539	111	72	178	69
ENSGALG00010000817	3069	2376	3857	2056
ENSGALG00010015766	241	141	232	138
ENSGALG00010000356	256	110	287	133
ENSGALG00010016930	735	490	1858	1377
ENSGALG00010029482	18	41	26	28
ENSGALG00010014167	614	244	423	258
ENSGALG00010000822	8121	3829	10812	5792
ENSGALG00010028736	1	3	0	2
ENSGALG00010003406	2080	1238	2148	679
ENSGALG00010005634	1677	1188	1483	894
ENSGALG00010011650	5408	3960	6210	3197
ENSGALG00010000734	26	52	26	27
ENSGALG00010003223	9	8	9	9
ENSGALG00010001223	10	0	3	19
ENSGALG00010016462	157	115	296	85
ENSGALG00010025414	20	10	3	7
ENSGALG00010022240	596	398	745	451
ENSGALG00010016987	37	29	26	12
ENSGALG00010029879	208	146	179	72
ENSGALG00010005202	5	11	4	5
ENSGALG00010013327	141	47	108	56
ENSGALG00010017992	1117	771	1237	539
ENSGALG00010021138	861	593	1042	606
ENSGALG00010015203	899	686	1120	549
ENSGALG00010004308	46	49	111	64
ENSGALG00010009277	3492	2450	3490	2417
ENSGALG00010003755	232	197	322	173
ENSGALG00010009728	97	54	115	51
ENSGALG00010001195	233	155	217	142
ENSGALG00010019833	98	35	65	46
ENSGALG00010005779	864	294	706	352
ENSGALG00010005355	624	280	691	369
ENSGALG00010001712	29395	11287	23103	12055
ENSGALG00010020164	140	39	128	17
ENSGALG00010018837	380	224	375	162
ENSGALG00010002787	95	59	116	54
ENSGALG00010001066	621	403	598	371
ENSGALG00010008160	258	142	329	148
ENSGALG00010013236	2269	1683	2131	1124
ENSGALG00010005017	1195	1031	2721	2257
ENSGALG00010008840	4	0	0	12
ENSGALG00010022143	89	86	100	43
ENSGALG00010020520	1	2	0	3
ENSGALG00010011965	1626	1032	1726	872
ENSGALG00010000704	685	358	540	300
ENSGALG00010001112	1448	1194	1412	804
ENSGALG00010003836	1476	1028	1358	772
ENSGALG00010003101	616	395	537	242
ENSGALG00010001701	375	257	451	223
ENSGALG00010016600	900	594	954	577
ENSGALG00010022552	631	355	807	403
ENSGALG00010001118	306	129	148	69
ENSGALG00010022805	61	35	25	30
ENSGALG00010004454	5123	2481	5100	3503
ENSGALG00010003115	116	95	120	84
ENSGALG00010000622	2	2	4	0
ENSGALG00010019498	8	0	3	6
ENSGALG00010006649	10	11	13	2
ENSGALG00010001128	3	11	13	5
ENSGALG00010016015	1432	830	1446	773
ENSGALG00010011064	969	574	895	527
ENSGALG00010001232	354	137	317	117
ENSGALG00010001808	4	3	13	4
ENSGALG00010016086	0	2	4	1
ENSGALG00010010006	25	22	10	2
ENSGALG00010009841	3	1	2	0
ENSGALG00010007930	2113	2232	2506	1259
ENSGALG00010010690	7427	1957	6011	2448
ENSGALG00010027548	116	55	92	59
ENSGALG00010000022	13796	6295	13041	5981
ENSGALG00010029610	866	557	934	480
ENSGALG00010024382	16	7	10	6
ENSGALG00010001135	1377	898	1491	856
ENSGALG00010025931	23	14	33	3
ENSGALG00010017777	12	1	6	5
ENSGALG00010008364	79	44	25	1
ENSGALG00010028112	476	312	504	273
ENSGALG00010027568	917	645	971	636
ENSGALG00010020548	1496	853	1562	752
ENSGALG00010008382	30	17	28	36
ENSGALG00010010593	3581	2596	3697	2092
ENSGALG00010018936	15	5	6	5
ENSGALG00010024810	2878	2040	2854	1462
ENSGALG00010024563	124	119	164	94
ENSGALG00010021860	768	663	919	340
ENSGALG00010013405	7653	5869	9034	5099
ENSGALG00010001151	38	25	38	8
ENSGALG00010000141	6405	4514	7142	4422
ENSGALG00010016362	855	593	920	615
ENSGALG00010021538	348	301	228	140
ENSGALG00010001144	3	0	5	0
ENSGALG00010008365	7	1	3	6
ENSGALG00010004356	1861	960	1679	1037
ENSGALG00010002202	335	222	364	233
ENSGALG00010000312	5	1	3	8
ENSGALG00010024880	513	379	588	368
ENSGALG00010005549	1927	1458	1943	1223
ENSGALG00010000172	281	111	249	98
ENSGALG00010001155	5756	3614	4173	4168
ENSGALG00010004236	612	261	756	371
ENSGALG00010008729	605	279	493	234
ENSGALG00010010515	4	8	13	7
ENSGALG00010002470	127	50	109	54
ENSGALG00010000633	0	4	0	2
ENSGALG00010021271	3	2	2	2
ENSGALG00010001778	3360	2793	3173	1702
ENSGALG00010002673	454	245	519	234
ENSGALG00010016677	1775	1443	1872	1104
ENSGALG00010011962	1581	996	1630	1023
ENSGALG00010018883	794	585	913	566
ENSGALG00010018877	204	183	254	76
ENSGALG00010008295	253	154	275	124
ENSGALG00010001865	5968	3576	8359	5501
ENSGALG00010021309	100	51	88	43
ENSGALG00010018535	691	471	721	461
ENSGALG00010001870	1546	986	1500	365
ENSGALG00010004285	55	31	69	39
ENSGALG00010020489	59	33	70	29
ENSGALG00010003740	0	1	6	9
ENSGALG00010022199	4398	3547	4969	2745
ENSGALG00010007918	3	3	1	0
ENSGALG00010021621	938	428	921	401
ENSGALG00010011886	10	8	12	12
ENSGALG00010012860	49	15	38	16
ENSGALG00010009557	158	105	39	50
ENSGALG00010015845	1889	1088	2128	1019
ENSGALG00010002911	12	7	4	6
ENSGALG00010002401	828	569	828	408
ENSGALG00010023479	155	47	185	156
ENSGALG00010029646	1198	852	1404	719
ENSGALG00010016712	1031	793	1061	469
ENSGALG00010024938	98	72	141	72
ENSGALG00010001888	2276	934	2466	1577
ENSGALG00010001892	791	357	744	343
ENSGALG00010017539	2380	1984	2042	1236
ENSGALG00010008431	98	49	62	56
ENSGALG00010024490	4	0	2	0
ENSGALG00010017610	3206	2762	3962	2358
ENSGALG00010007369	1368	1086	1854	333
ENSGALG00010001897	1979	885	2147	1339
ENSGALG00010001145	209	121	166	75
ENSGALG00010027287	1949	1532	1992	1133
ENSGALG00010001899	251	124	254	148
ENSGALG00010022837	16503	19981	19087	8345
ENSGALG00010013561	360	253	440	223
ENSGALG00010001902	1314	855	1422	726
ENSGALG00010011911	90	48	90	47
ENSGALG00010003597	166	68	147	44
ENSGALG00010004222	17	25	16	7
ENSGALG00010011469	17	8	16	7
ENSGALG00010029544	1379	1046	1404	724
ENSGALG00010001903	140	87	161	97
ENSGALG00010000084	80	42	76	57
ENSGALG00010003993	1322	618	1334	715
ENSGALG00010020415	264	131	261	139
ENSGALG00010011898	3130	2045	3227	2093
ENSGALG00010027884	1056	835	1207	671
ENSGALG00010021731	330	196	341	171
ENSGALG00010003077	3905	2523	4385	2223
ENSGALG00010015072	182	111	179	111
ENSGALG00010028117	290	245	255	95
ENSGALG00010001911	48	9	905	835
ENSGALG00010013638	477	227	537	308
ENSGALG00010024539	16	9	25	6
ENSGALG00010019209	800	553	747	422
ENSGALG00010001532	69	168	167	113
ENSGALG00010003766	6	3	5	1
ENSGALG00010017477	571	171	314	253
ENSGALG00010020038	309	222	225	122
ENSGALG00010002288	5	10	7	0
ENSGALG00010004235	11	6	5	2
ENSGALG00010007324	142	102	117	51
ENSGALG00010029328	1282	1038	1030	592
ENSGALG00010005029	3	0	3	0
ENSGALG00010007876	3	2	1	0
ENSGALG00010013420	417	205	376	145
ENSGALG00010010956	8	4	0	2
ENSGALG00010028034	640	487	818	515
ENSGALG00010027286	3906	2706	3841	2171
ENSGALG00010019040	981	351	843	386
ENSGALG00010007874	7	2	6	1
ENSGALG00010015523	489	298	564	252
ENSGALG00010018511	930	375	556	374
ENSGALG00010022990	761	437	991	481
ENSGALG00010017991	12	2	15	2
ENSGALG00010024712	871	549	981	542
ENSGALG00010017332	6	6	7	7
ENSGALG00010008327	13884	8979	15944	5931
ENSGALG00010015553	23	7	12	4
ENSGALG00010027590	17	26	111	41
ENSGALG00010022117	643	248	210	38
ENSGALG00010003268	484	216	542	270
ENSGALG00010008799	151	133	119	50
ENSGALG00010028496	1131	929	1374	741
ENSGALG00010001921	81	54	55	33
ENSGALG00010008871	485	368	513	425
ENSGALG00010006022	296	169	241	173
ENSGALG00010010786	2961	1701	2402	1178
ENSGALG00010013709	1053	871	1269	780
ENSGALG00010019189	988	693	1074	642
ENSGALG00010001925	162	129	85	40
ENSGALG00010002159	2	0	0	2
ENSGALG00010008113	72	51	138	81
ENSGALG00010013095	1606	1177	1479	609
ENSGALG00010013690	706	478	490	322
ENSGALG00010003002	592	407	628	382
ENSGALG00010013386	28760	17740	27010	13746
ENSGALG00010014231	7	3	6	0
ENSGALG00010002621	100	49	171	99
ENSGALG00010015749	324	130	295	185
ENSGALG00010002511	675	410	674	412
ENSGALG00010010933	445	211	480	222
ENSGALG00010024762	219	139	158	108
ENSGALG00010004330	1116	442	1189	532
ENSGALG00010002501	142	41	133	72
ENSGALG00010009236	92	26	65	26
ENSGALG00010000221	1906	1299	1957	1083
ENSGALG00010023762	260	153	270	205
ENSGALG00010006531	119	77	145	94
ENSGALG00010025963	408	185	397	213
ENSGALG00010005650	19	6	14	0
ENSGALG00010000790	1424	666	1262	669
ENSGALG00010005534	955	408	933	286
ENSGALG00010019692	87	96	134	27
ENSGALG00010003787	75	51	99	32
ENSGALG00010006183	24	12	11	15
ENSGALG00010004477	371	230	407	213
ENSGALG00010005351	14	15	3	4
ENSGALG00010006310	827	404	748	346
ENSGALG00010029182	607	440	579	354
ENSGALG00010003159	3169	1820	5296	2042
ENSGALG00010003814	27382	15252	27844	17283
ENSGALG00010001967	5	6	2	0
ENSGALG00010005270	126	48	85	41
ENSGALG00010004200	5	12	16	8
ENSGALG00010001988	0	2	2	0
ENSGALG00010015900	371	280	509	211
ENSGALG00010022625	928	558	1022	586
ENSGALG00010005324	45	24	39	10
ENSGALG00010001991	1308	975	1440	920
ENSGALG00010006580	524	383	285	329
ENSGALG00010029685	1870	1372	2041	1153
ENSGALG00010014806	1885	1345	1882	1246
ENSGALG00010020023	3643	2177	2659	1158
ENSGALG00010016340	25	19	30	13
ENSGALG00010005970	220	221	224	143
ENSGALG00010017518	936	641	977	510
ENSGALG00010019823	38	25	31	23
ENSGALG00010001997	1114	827	1158	652
ENSGALG00010011902	56	14	31	9
