	chicken_a_control_1	chicken_a_control_2	chicken_a_pic_4h	chicken_d_pic_4h
ENSGALG00010009250	1787	576	1030	1541
ENSGALG00010017174	886	537	593	384
ENSGALG00010017176	6	1	0	2
ENSGALG00010013989	284	149	164	111
ENSGALG00010017183	1436	1056	1160	1170
ENSGALG00010024867	397	290	179	205
ENSGALG00010017187	684	447	364	313
ENSGALG00010017190	5595	2762	5668	6822
ENSGALG00010017200	334	164	120	116
ENSGALG00010017207	37	27	72	58
ENSGALG00010017209	28	6	24	9
ENSGALG00010000283	253	127	226	87
ENSGALG00010006285	15	10	16	52
ENSGALG00010009237	351	304	338	351
ENSGALG00010017221	6201	2734	2401	1917
ENSGALG00010024802	638	314	298	247
ENSGALG00010017223	1222	876	747	492
ENSGALG00010017226	1823	1297	1057	759
ENSGALG00010017248	448	319	363	400
ENSGALG00010007334	6	4	5	3
ENSGALG00010017252	2273	1303	1248	1215
ENSGALG00010022079	354	283	183	172
ENSGALG00010017256	1143	599	750	562
ENSGALG00010017264	4693	2803	3917	3996
ENSGALG00010017266	1840	840	686	556
ENSGALG00010017274	27	2	22	8
ENSGALG00010001820	632	509	289	290
ENSGALG00010017185	972	482	675	658
ENSGALG00010017278	1656	667	469	373
ENSGALG00010017280	2182	1563	1296	1189
ENSGALG00010018959	3969	1507	479	341
ENSGALG00010017289	92	62	117	121
ENSGALG00010017290	9	4	1	0
ENSGALG00010017294	11	7	8	4
ENSGALG00010014655	1920	1794	795	868
ENSGALG00010017296	155	132	137	109
ENSGALG00010027195	5	0	2	1
ENSGALG00010017304	99	50	376	296
ENSGALG00010025233	896	725	470	328
ENSGALG00010017305	11	59	1	1
ENSGALG00010017306	6	3	0	0
ENSGALG00010004188	964	489	557	396
ENSGALG00010017312	2022	1366	1008	833
ENSGALG00010028599	1479	1157	1054	605
ENSGALG00010017313	1148	756	626	810
ENSGALG00010028016	74	48	57	35
ENSGALG00010017314	39	14	17	9
ENSGALG00010009297	7	3	0	0
ENSGALG00010016021	221	120	90	75
ENSGALG00010018387	5	7	25	6
ENSGALG00010017318	2278	1759	3931	5023
ENSGALG00010017320	53	3	65	3
ENSGALG00010029746	4	2	3	2
ENSGALG00010003229	4293	3314	6131	3957
ENSGALG00010017322	1263	597	683	454
ENSGALG00010027705	1701	1337	1008	260
ENSGALG00010017326	15	19	48	77
ENSGALG00010017817	2411	1979	775	1047
ENSGALG00010017334	154	72	95	74
ENSGALG00010017335	155	77	89	102
ENSGALG00010017337	250	143	66	88
ENSGALG00010017341	528	480	715	432
ENSGALG00010006203	15339	5893	3829	2607
ENSGALG00010003903	3	0	8	9
ENSGALG00010017346	2704	2622	3226	4756
ENSGALG00010021704	1938	1560	1019	809
ENSGALG00010020696	2867	2083	1275	893
ENSGALG00010018732	673	561	674	137
ENSGALG00010025320	157	202	374	364
ENSGALG00010024715	28	12	22	14
ENSGALG00010017357	0	4	77	44
ENSGALG00010017359	1094	680	2151	1790
ENSGALG00010017775	1145	637	1182	1091
ENSGALG00010027917	1816	560	708	708
ENSGALG00010005872	1005	522	1127	1314
ENSGALG00010015390	91	41	58	20
ENSGALG00010017361	127	62	32	28
ENSGALG00010027685	2628	2790	1199	886
ENSGALG00010017363	129	81	104	76
ENSGALG00010018051	334	126	209	143
ENSGALG00010014308	127	130	85	112
ENSGALG00010017380	321	72	11338	7095
ENSGALG00010017383	321	130	176	157
ENSGALG00010017384	4592	5186	34545	27971
ENSGALG00010018045	797	458	148	197
ENSGALG00010029707	1720	1639	1193	1132
ENSGALG00010017393	3302	1709	2565	1582
ENSGALG00010002454	6	17	1	2
ENSGALG00010006526	177	98	100	53
ENSGALG00010017424	35	25	63	26
ENSGALG00010014091	280	109	138	144
ENSGALG00010017396	25	27	32	16
ENSGALG00010017398	827	446	389	339
ENSGALG00010025904	6469	4877	5236	2900
ENSGALG00010017921	91	68	49	27
ENSGALG00010019696	5	1	6	14
ENSGALG00010017402	727	432	479	188
ENSGALG00010010760	116	63	100	67
ENSGALG00010017407	2326	1360	1887	1369
ENSGALG00010009798	1177	543	659	637
ENSGALG00010017409	4	5	6	2
ENSGALG00010029728	6791	6207	7088	6161
ENSGALG00010017413	11	0	1	3
ENSGALG00010017421	802	540	117	81
ENSGALG00010017423	334	370	153	214
ENSGALG00010014614	391	212	36	17
ENSGALG00010008025	867	314	427	470
ENSGALG00010017425	1353	725	188	180
ENSGALG00010003227	46	41	476	461
ENSGALG00010017429	560	470	255	246
ENSGALG00010017431	761	560	1148	1588
ENSGALG00010012343	1498	952	518	342
ENSGALG00010006266	21	7	13	13
ENSGALG00010017435	800	516	639	528
ENSGALG00010018339	838	540	761	683
ENSGALG00010017437	872	594	555	358
ENSGALG00010017439	239	47	358	326
ENSGALG00010017441	733	405	315	264
ENSGALG00010024339	698	554	567	514
ENSGALG00010011996	12	4	10	10
ENSGALG00010017450	3646	2047	3660	1628
ENSGALG00010016738	922	649	537	445
ENSGALG00010017454	1269	1199	2163	921
ENSGALG00010003511	305	261	274	234
ENSGALG00010017458	250	167	284	179
ENSGALG00010017462	205	83	296	232
ENSGALG00010029332	5786	3635	3099	2116
ENSGALG00010028884	504	264	1221	918
ENSGALG00010022412	82	67	1514	1322
ENSGALG00010017464	468	186	963	772
ENSGALG00010017465	168	243	131	93
ENSGALG00010017470	4690	7473	7108	15309
ENSGALG00010017472	85	19	56	31
ENSGALG00010017475	14	0	25	13
ENSGALG00010013657	1627	691	577	540
ENSGALG00010017476	33619	18416	21855	11719
ENSGALG00010010769	4438	3380	2079	1290
ENSGALG00010017480	97	65	222	164
ENSGALG00010013556	26	23	20	15
ENSGALG00010017488	0	0	3	2
ENSGALG00010001694	826	341	823	708
ENSGALG00010017489	2068	1020	3426	2398
ENSGALG00010017491	5	11	31	17
ENSGALG00010017494	1898	944	463	322
ENSGALG00010023613	3331	2025	2509	1954
ENSGALG00010022366	860	639	837	642
ENSGALG00010017514	2054	1400	5000	3459
ENSGALG00010011953	1197	701	993	1006
ENSGALG00010017516	3097	2040	1654	1200
ENSGALG00010029452	9	0	3	0
ENSGALG00010017586	158	115	32	55
ENSGALG00010008367	73	28	33	0
ENSGALG00010017517	202	113	155	171
ENSGALG00010004495	455	219	233	154
ENSGALG00010017520	1187	614	754	827
ENSGALG00010017219	298	202	158	104
ENSGALG00010013276	418	173	304	238
ENSGALG00010017521	391	255	333	356
ENSGALG00010028865	140	63	131	144
ENSGALG00010017528	1944	1101	1355	881
ENSGALG00010005792	480	199	37	8
ENSGALG00010017529	918	644	613	651
ENSGALG00010017530	2087	791	2979	2353
ENSGALG00010002760	3303	1720	1998	1996
ENSGALG00010017534	4641	2594	1633	951
ENSGALG00010017540	7282	5127	4518	2941
ENSGALG00010017541	2236	1393	2526	1189
ENSGALG00010017542	1735	957	4459	2755
ENSGALG00010027093	986	602	870	912
ENSGALG00010017545	644	360	346	452
ENSGALG00010017547	1114	700	801	688
ENSGALG00010019247	1	2	2	7
ENSGALG00010017548	3	8	0	1
ENSGALG00010025692	152	54	168	94
ENSGALG00010017550	722	429	305	231
ENSGALG00010008267	72	40	710	611
ENSGALG00010017556	1029	932	488	486
ENSGALG00010017557	1077	808	2500	970
ENSGALG00010002701	11	0	10	0
ENSGALG00010017558	3504	1968	1447	1322
ENSGALG00010009029	900	604	545	372
ENSGALG00010017999	562	310	2690	2065
ENSGALG00010018049	17	6	8	1
ENSGALG00010021434	496	311	251	166
ENSGALG00010017564	1	0	5	3
ENSGALG00010017565	251	263	121	186
ENSGALG00010021167	4032	3222	6723	3644
ENSGALG00010000812	1091	422	501	545
ENSGALG00010018436	1014	979	498	605
ENSGALG00010022252	321	200	229	127
ENSGALG00010017567	1	0	2	3
ENSGALG00010027096	1372	984	724	372
ENSGALG00010017569	11	3	22	13
ENSGALG00010017570	2	2	6	0
ENSGALG00010017573	13	5	3	5
ENSGALG00010017577	2085	1320	1596	1295
ENSGALG00010017579	3	3	0	0
ENSGALG00010011218	2	3	0	1
ENSGALG00010017583	356	279	183	171
ENSGALG00010011288	3	4	5	0
ENSGALG00010018911	1605	819	753	447
ENSGALG00010020228	4095	1482	1798	1933
ENSGALG00010012047	2976	2286	1747	1407
ENSGALG00010017585	655	386	194	135
ENSGALG00010008508	4	2	0	1
ENSGALG00010017594	325	126	388	147
ENSGALG00010026759	222	146	144	118
ENSGALG00010017595	628	261	225	111
ENSGALG00010017600	2111	1580	3248	2177
ENSGALG00010001297	7419	7206	6606	4693
ENSGALG00010005879	1494	744	484	365
ENSGALG00010017602	0	2	1	5
ENSGALG00010010774	222	112	98	141
ENSGALG00010017608	3476	2134	2448	1857
ENSGALG00010011367	465	360	301	187
ENSGALG00010017612	1	0	3	2
ENSGALG00010017613	143	75	231	165
ENSGALG00010017616	552	319	396	355
ENSGALG00010017620	18	11	19	27
ENSGALG00010008144	69	27	36	58
ENSGALG00010017621	25	10	18	8
ENSGALG00010017622	13564	8130	12864	10206
ENSGALG00010024064	35	14	34	27
ENSGALG00010021048	2979	1571	2000	2049
ENSGALG00010010466	329	213	121	105
ENSGALG00010017625	11759	7684	6946	4380
ENSGALG00010012307	223	192	511	381
ENSGALG00010017626	458	363	350	214
ENSGALG00010029289	116	93	352	277
ENSGALG00010013004	654	465	253	186
ENSGALG00010017632	98	109	147	68
ENSGALG00010022807	2492	2524	1510	1308
ENSGALG00010017770	767	444	655	517
ENSGALG00010005282	293	137	1291	167
ENSGALG00010017633	665	246	528	436
ENSGALG00010017634	546	455	400	278
ENSGALG00010017636	698	488	527	456
ENSGALG00010014449	168	110	85	66
ENSGALG00010017643	19703	11355	17497	11832
ENSGALG00010017646	918	506	449	406
ENSGALG00010017648	27	14	12	15
ENSGALG00010017649	42	19	20	21
ENSGALG00010017652	0	1	10	4
ENSGALG00010017657	613	430	448	294
ENSGALG00010017658	952	544	1566	1375
ENSGALG00010018541	4	4	3	6
ENSGALG00010017664	1034	479	931	684
ENSGALG00010015328	3	6	8	8
ENSGALG00010017667	1311	676	1081	791
ENSGALG00010013152	2698	2555	2304	2876
ENSGALG00010017669	2	0	2	3
ENSGALG00010012431	10796	5355	3983	3957
ENSGALG00010017670	19	13	18	9
ENSGALG00010028895	10	6	3	4
ENSGALG00010017673	1305	413	685	579
ENSGALG00010023079	1235	546	758	1093
ENSGALG00010017679	2	0	2	3
ENSGALG00010022778	97	98	269	101
ENSGALG00010024020	1072	525	348	342
ENSGALG00010000246	309	174	610	470
ENSGALG00010017681	7	4	17	2
ENSGALG00010001840	9	4	13	2
ENSGALG00010017684	185	155	181	142
ENSGALG00010024730	12	5	6	5
ENSGALG00010021835	216	102	102	76
ENSGALG00010016754	1499	1809	740	688
ENSGALG00010007931	708	402	354	258
ENSGALG00010018715	2823	1662	6362	4447
ENSGALG00010017690	5	16	7	10
ENSGALG00010027916	3171	2890	10031	9099
ENSGALG00010006080	978	521	462	329
ENSGALG00010017692	2	0	5	2
ENSGALG00010008175	16	14	10	6
ENSGALG00010017695	94	81	75	6
ENSGALG00010017699	553	385	15548	12776
ENSGALG00010011231	3307	1480	3318	3166
ENSGALG00010017704	1256	1079	815	724
ENSGALG00010021668	61	36	16	17
ENSGALG00010007920	3	3	1	1
ENSGALG00010017708	3982	5288	1854	2411
ENSGALG00010017713	2073	1630	1596	1470
ENSGALG00010017714	608	365	154	120
ENSGALG00010011903	24486	21956	11345	5236
ENSGALG00010014359	42	10	12	7
ENSGALG00010017724	4287	3267	2387	1930
ENSGALG00010007699	364	211	53	78
ENSGALG00010000125	3	1	2	4
ENSGALG00010018860	15	10	14	8
ENSGALG00010017729	121	72	40	38
ENSGALG00010024924	5	0	52	33
ENSGALG00010017730	2670	547	1805	1682
ENSGALG00010006558	2616	1619	1800	1079
ENSGALG00010017785	30	55	56	42
ENSGALG00010029754	132	75	65	41
ENSGALG00010017734	202	92	300	211
ENSGALG00010017738	1310	1003	801	598
ENSGALG00010010951	116	66	115	75
ENSGALG00010017739	514	362	374	293
ENSGALG00010017742	197	89	205	95
ENSGALG00010017744	239	100	143	148
ENSGALG00010000636	467	218	333	253
ENSGALG00010017745	61	71	23	13
ENSGALG00010014334	1740	564	2767	1862
ENSGALG00010018160	744	386	911	804
ENSGALG00010027248	4	0	2	0
ENSGALG00010018631	783	587	454	417
ENSGALG00010021121	13385	4786	3869	2911
ENSGALG00010005399	19	18	97	25
ENSGALG00010003113	590	504	590	786
ENSGALG00010017751	87	19	71	28
ENSGALG00010018857	1045	507	1506	999
ENSGALG00010017760	27	8	45	29
ENSGALG00010017762	1510	892	2329	1924
ENSGALG00010021753	1281	1009	1026	1118
ENSGALG00010017763	1163	785	382	226
ENSGALG00010017768	381	309	190	220
ENSGALG00010016324	24481	21989	11936	14480
ENSGALG00010017769	7	0	4	2
ENSGALG00010017771	450	258	256	153
ENSGALG00010017773	1488	1019	752	615
ENSGALG00010017310	88	55	517	444
ENSGALG00010017778	3115	1584	1963	2391
ENSGALG00010017780	742	649	909	605
ENSGALG00010017783	32	28	23	22
ENSGALG00010001932	4	0	2	4
ENSGALG00010017784	8	4	6	4
ENSGALG00010017786	0	2	5	9
ENSGALG00010017787	84	46	28	21
ENSGALG00010008029	1729	726	20123	10379
ENSGALG00010017790	512	345	295	186
ENSGALG00010023217	48	23	54	42
ENSGALG00010010743	471	308	492	394
ENSGALG00010017791	3081	2676	6441	6328
ENSGALG00010008966	1365	1148	1185	902
ENSGALG00010018721	1369	1025	1114	1124
ENSGALG00010017794	13	3	18	8
ENSGALG00010022879	2928	778	1451	1293
ENSGALG00010017797	958	595	1313	1193
ENSGALG00010029543	273	156	200	177
ENSGALG00010017798	879	804	529	480
ENSGALG00010017800	45	9	17	17
ENSGALG00010029445	4029	2798	2858	2390
ENSGALG00010017197	18	8	6	4
ENSGALG00010008777	4	3	2	0
ENSGALG00010017813	383	270	192	142
ENSGALG00010017815	321	231	523	319
ENSGALG00010017816	1334	990	778	355
ENSGALG00010017818	1615	832	319	270
ENSGALG00010009373	949	434	1425	1095
ENSGALG00010017820	25	8	8	5
ENSGALG00010028329	32	10	17	3
ENSGALG00010017821	14	16	69	40
ENSGALG00010017822	13	4	5	8
ENSGALG00010019009	4	6	11	21
ENSGALG00010017824	199	78	107	92
ENSGALG00010017825	398	278	74	52
ENSGALG00010017828	1408	541	1450	861
ENSGALG00010012748	27	19	57	26
ENSGALG00010017833	2	0	2	2
ENSGALG00010017338	10648	6506	17597	14529
ENSGALG00010017841	2073	574	365	215
ENSGALG00010017855	8	4	9	10
ENSGALG00010024430	1399	916	621	488
ENSGALG00010004907	8	11	8	0
ENSGALG00010028917	126	91	90	60
ENSGALG00010021513	1850	964	1303	948
ENSGALG00010017866	553	198	884	694
ENSGALG00010018709	1079	490	391	401
ENSGALG00010022842	286	221	149	135
ENSGALG00010017876	611	366	325	225
ENSGALG00010027127	1249	797	1328	1242
ENSGALG00010002522	9107	7697	14287	9381
ENSGALG00010017888	302	249	135	161
ENSGALG00010029750	5	3	2	2
ENSGALG00010017894	3548	3167	2469	2661
ENSGALG00010023260	485	408	543	669
ENSGALG00010017905	1008	945	594	425
ENSGALG00010023902	11	11	12	18
ENSGALG00010017909	170	120	114	58
ENSGALG00010017920	5928	4008	3158	2986
ENSGALG00010017924	0	0	6	6
ENSGALG00010013265	792	584	424	236
ENSGALG00010017927	147	23	450	140
ENSGALG00010017930	795	552	528	444
ENSGALG00010017931	3	0	15	8
ENSGALG00010007137	2242	2028	3528	4258
ENSGALG00010017946	1131	422	434	149
ENSGALG00010010896	68468	34417	30240	11027
ENSGALG00010017948	90	47	47	42
ENSGALG00010017955	1456	961	899	807
ENSGALG00010017956	274	152	129	70
ENSGALG00010027723	48	36	21	26
ENSGALG00010017958	413	273	673	401
ENSGALG00010025286	708	458	273	159
ENSGALG00010023024	361	269	259	215
ENSGALG00010002432	359	224	266	261
ENSGALG00010017963	101	95	81	77
ENSGALG00010001292	2	0	2	3
ENSGALG00010017973	935	595	370	279
ENSGALG00010019350	1329	1201	866	650
ENSGALG00010008356	9	7	1	10
ENSGALG00010009386	270	181	157	149
ENSGALG00010004851	16	5	20	19
ENSGALG00010017976	2290	1644	818	474
ENSGALG00010008152	61	39	30	55
ENSGALG00010017983	551	225	376	283
ENSGALG00010021831	9	1	5	0
ENSGALG00010018143	432	321	348	253
ENSGALG00010005320	497	118	709	70
ENSGALG00010017987	65	52	58	66
ENSGALG00010017997	11	9	16	18
ENSGALG00010018001	1329	1031	1943	434
ENSGALG00010018002	2230	1553	2000	1936
ENSGALG00010018007	324	188	408	184
ENSGALG00010007480	125	197	133	81
ENSGALG00010018011	47132	20124	58066	35399
ENSGALG00010028004	33	27	35	28
ENSGALG00010008189	1586	1083	1977	1380
ENSGALG00010012160	653	275	959	1189
ENSGALG00010018012	1599	1277	879	836
ENSGALG00010027891	261	153	330	269
ENSGALG00010000405	6	5	3	1
ENSGALG00010017272	6	0	2	0
ENSGALG00010018016	3723	1787	410492	343963
ENSGALG00010027122	1462	2083	1307	1333
ENSGALG00010013354	1469	640	957	1038
ENSGALG00010018024	26	15	20	11
ENSGALG00010004591	540	324	218	146
ENSGALG00010012725	584	334	591	284
ENSGALG00010018030	1743	1190	1337	957
ENSGALG00010018039	942	597	725	661
ENSGALG00010029238	5	2	1	4
ENSGALG00010005255	2015	1152	1075	630
ENSGALG00010018043	2573	2004	1930	1375
ENSGALG00010018044	1060	757	757	659
ENSGALG00010028180	684	409	320	229
ENSGALG00010000486	50	42	85	75
ENSGALG00010018053	17480	6710	6914	4945
ENSGALG00010027026	2528	1666	748	138
ENSGALG00010024178	1430	1037	3483	3124
ENSGALG00010019731	741	544	427	457
ENSGALG00010018054	2673	4438	2284	3034
ENSGALG00010009092	315	230	142	116
ENSGALG00010018058	1633	1607	859	761
ENSGALG00010018061	191	140	115	116
ENSGALG00010008147	456	266	313	229
ENSGALG00010018062	1632	1023	1033	856
ENSGALG00010018067	446	225	620	408
ENSGALG00010018069	13	11	7	8
ENSGALG00010023574	16	2	7	8
ENSGALG00010027184	1	6	2	2
ENSGALG00010016616	46	6	5070	4218
ENSGALG00010015182	48	41	15	10
ENSGALG00010004056	6	1	13	0
ENSGALG00010018080	53	44	21	10
ENSGALG00010018082	328	212	219	204
ENSGALG00010018087	900	591	715	581
ENSGALG00010018092	2	0	2	0
ENSGALG00010018098	3	10	13	52
ENSGALG00010018099	1339	610	174	114
ENSGALG00010004952	418	328	371	377
ENSGALG00010018121	1991	1366	1761	600
ENSGALG00010018128	5764	6576	3857	3951
ENSGALG00010021701	1117	401	432	426
ENSGALG00010002462	89	1	38	4
ENSGALG00010018163	2551	1975	1606	1006
ENSGALG00010018172	561	280	388	379
ENSGALG00010018188	2031	1113	1269	1465
ENSGALG00010018192	14	7	14	19
ENSGALG00010011735	3	0	2	11
ENSGALG00010018193	31	16	35	466
ENSGALG00010018198	111	66	30	21
ENSGALG00010018854	211	110	108	105
ENSGALG00010024806	256	139	206	206
ENSGALG00010018199	531	346	308	268
ENSGALG00010018209	1182	903	634	519
ENSGALG00010017495	2071	1424	1623	865
ENSGALG00010018226	675	407	543	617
ENSGALG00010018231	1075	866	656	565
ENSGALG00010018240	167	97	50	59
ENSGALG00010025115	639	420	233	84
ENSGALG00010018241	645	364	288	318
ENSGALG00010018244	945	407	582	602
ENSGALG00010018258	10	14	21	12
ENSGALG00010018261	1858	776	3705	1376
ENSGALG00010018263	183	89	138	129
ENSGALG00010004061	7	8	10	2
ENSGALG00010014186	237	126	186	166
ENSGALG00010018265	5088	2597	8244	6829
ENSGALG00010006570	53	14	46	22
ENSGALG00010028474	501	283	254	173
ENSGALG00010018276	2633	1786	3466	2799
ENSGALG00010018288	1557	1083	1323	1186
ENSGALG00010028595	1004	662	681	565
ENSGALG00010008527	3369	3294	2955	2599
ENSGALG00010018290	1360	1442	828	778
ENSGALG00010018294	1123	679	573	488
ENSGALG00010000525	115	66	41	14
ENSGALG00010018298	174	80	168	155
ENSGALG00010003933	1695	950	1049	561
ENSGALG00010018301	17	9	14	12
ENSGALG00010017553	45	65	110	46
ENSGALG00010018302	8273	9714	2458	3828
ENSGALG00010021165	34	25	17	24
ENSGALG00010018309	1969	1098	1633	1047
ENSGALG00010017455	59	15	26	12
ENSGALG00010018310	568	241	286	279
ENSGALG00010021152	906	569	449	340
ENSGALG00010018311	0	0	29	22
ENSGALG00010024903	1570	899	2669	774
ENSGALG00010018312	2923	2226	2190	2288
ENSGALG00010018313	1181	561	611	584
ENSGALG00010018319	1662	1094	779	580
ENSGALG00010018326	312	155	123	112
ENSGALG00010028493	1230	957	1929	1233
ENSGALG00010002832	230	114	68	121
ENSGALG00010000023	63515	48116	80042	48369
ENSGALG00010018329	2983	1614	1102	646
ENSGALG00010018333	11	2	1	1
ENSGALG00010021019	272	204	236	198
ENSGALG00010002575	94	57	258	204
ENSGALG00010021081	3	0	2	0
ENSGALG00010018338	9728	5266	4108	2678
ENSGALG00010017949	886	562	342	191
ENSGALG00010029462	16	238	0	26
ENSGALG00010027276	1915	1173	819	578
ENSGALG00010018350	181	105	22	14
ENSGALG00010018354	537	406	427	391
ENSGALG00010008275	4	0	265	224
ENSGALG00010001668	1167	595	1072	594
ENSGALG00010018123	5	3	1	1
ENSGALG00010018362	53	8	13	23
ENSGALG00010018371	8036	5220	3935	1329
ENSGALG00010016903	2097	1265	1316	1326
ENSGALG00010018014	519	323	326	235
ENSGALG00010018374	1338	858	404	231
ENSGALG00010018376	1232	818	828	600
ENSGALG00010029536	3900	2527	3386	3123
ENSGALG00010000604	425	218	160	147
ENSGALG00010018379	145	59	90	72
ENSGALG00010002625	22	8	8	8
ENSGALG00010018385	295	148	140	74
ENSGALG00010010796	1710	636	515	231
ENSGALG00010011605	3374	2143	1333	1093
ENSGALG00010018396	1673	688	1348	911
ENSGALG00010018398	38	13	3	0
ENSGALG00010003823	34	31	14	6
ENSGALG00010018399	22098	12951	7963	4896
ENSGALG00010018401	914	658	1070	627
ENSGALG00010018410	565	293	374	454
ENSGALG00010027931	1272	1185	594	517
ENSGALG00010016789	229	118	143	105
ENSGALG00010018414	71	15	210	262
ENSGALG00010007574	77	46	125	92
ENSGALG00010018416	329	133	216	95
ENSGALG00010018418	311	313	193	321
ENSGALG00010021189	15	21	9	2
ENSGALG00010018419	2939	1787	2317	2376
ENSGALG00010018380	420	218	238	129
ENSGALG00010018425	17	4	4	1
ENSGALG00010027776	7239	4714	7195	3672
ENSGALG00010018427	110	45	66	56
ENSGALG00010018443	1016	754	646	918
ENSGALG00010007175	0	0	5	15
ENSGALG00010018444	681	486	426	287
ENSGALG00010025574	3674	2200	2408	1197
ENSGALG00010018446	12	13	21	10
ENSGALG00010011438	11	13	7	5
ENSGALG00010018453	1857	895	1202	1532
ENSGALG00010021190	789	626	746	775
ENSGALG00010018462	2961	1703	1159	1005
ENSGALG00010021881	2637	1927	1951	1769
ENSGALG00010008221	456	123	23784	20955
ENSGALG00010018467	0	0	77	6
ENSGALG00010004000	1110	724	1067	1049
ENSGALG00010018471	5098	4158	2712	2590
ENSGALG00010023104	197	422	60	757
ENSGALG00010021799	73	33	9	7
ENSGALG00010018480	136	88	69	61
ENSGALG00010004988	60	29	44	62
ENSGALG00010018489	1049	661	3225	1346
ENSGALG00010018490	522	454	361	296
ENSGALG00010018491	2345	1637	2528	2315
ENSGALG00010028366	361	262	267	195
ENSGALG00010018494	32	33	41	32
ENSGALG00010018497	113	49	75	75
ENSGALG00010012968	327	137	167	169
ENSGALG00010018498	3	1	99	47
ENSGALG00010019594	11	9	2	17
ENSGALG00010018503	16	7	15	7
ENSGALG00010018504	548	429	451	315
ENSGALG00010005458	2947	3104	1448	2189
ENSGALG00010018509	650	488	330	292
ENSGALG00010013351	1	0	4	8
ENSGALG00010018510	439	260	295	207
ENSGALG00010018512	602	260	1488	687
ENSGALG00010018517	13	0	16	13
ENSGALG00010019240	30	25	25	21
ENSGALG00010005651	489	318	292	357
ENSGALG00010001557	5	3	18	18
ENSGALG00010018520	539	290	284	276
ENSGALG00010018521	1380	1090	1231	1095
ENSGALG00010006064	651	534	763	633
ENSGALG00010018523	85	49	78	79
ENSGALG00010018526	754	610	1167	1205
ENSGALG00010015507	610	294	688	609
ENSGALG00010018529	1806	1271	1600	1630
ENSGALG00010018537	25	24	33	18
ENSGALG00010018540	357	143	2309	1898
ENSGALG00010018544	839	313	308	478
ENSGALG00010027866	258	114	219	306
ENSGALG00010001132	2804	1293	1330	954
ENSGALG00010018546	630	539	525	365
ENSGALG00010019962	1384	931	400	326
ENSGALG00010018548	74	54	48	36
ENSGALG00010018551	1524	938	1339	1179
ENSGALG00010018562	0	6	19	24
ENSGALG00010027715	2247	1539	4837	4104
ENSGALG00010018564	42	19	38	13
